route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
3219,c_1589_b_973_d_32,t_17623_b_973_tn_0,,Ashmont,0,3618,p_6115,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17767_b_973_tn_0,,Brockton,1,3620,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_34279_b_973_tn_0,,Brockton,1,3621,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_37309_b_973_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17655_b_973_tn_0,,Brockton,1,3617,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17659_b_973_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17660_b_973_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17663_b_973_tn_0,,Brockton,1,3618,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17665_b_973_tn_0,,Brockton,1,3622,p_6140,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17671_b_973_tn_0,,Brockton,1,3618,p_6135,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17672_b_973_tn_0,,Brockton,1,3618,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17675_b_973_tn_0,,Brockton,1,3617,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17678_b_973_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17679_b_973_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17701_b_973_tn_0,,Brockton,1,3619,p_6140,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17702_b_973_tn_0,,Brockton,1,3622,p_6140,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_65609_b_973_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_48765_b_973_tn_0,,Brockton,1,3618,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_46215_b_973_tn_0,,Brockton,1,3619,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_42231_b_973_tn_0,,Brockton,1,3619,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17714_b_973_tn_0,,Brockton,1,3621,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_17748_b_973_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_25926_b_973_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_32,t_27454_b_973_tn_0,,Brockton,1,3619,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_65611_b_973_tn_0,,Ashmont,0,3625,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_38197_b_973_tn_0,,Ashmont,0,3624,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_17602_b_973_tn_0,,Ashmont,0,3624,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_29230_b_973_tn_0,,Ashmont,0,3625,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_17638_b_973_tn_0,,Ashmont,0,3623,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_17624_b_973_tn_0,,Ashmont,0,3623,p_6127,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_52630_b_973_tn_0,,Ashmont,0,3623,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_61895_b_973_tn_0,,Ashmont,0,3623,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_17646_b_973_tn_0,,Brockton,1,3625,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_42484_b_973_tn_0,,Brockton,1,3623,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_42363_b_973_tn_0,,Brockton,1,3623,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_43273_b_973_tn_0,,Brockton,1,3624,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_46606_b_973_tn_0,,Brockton,1,3624,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_17618_b_973_tn_0,,Brockton,1,3623,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_36805_b_973_tn_0,,Brockton,1,3625,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_973_d_64,t_27979_b_973_tn_0,,Brockton,1,3623,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_25857_b_none_tn_0,,Ashmont,0,3616,p_6127,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17684_b_none_tn_0,,Ashmont,0,3619,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17710_b_none_tn_0,,Ashmont,0,3616,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17711_b_none_tn_0,,Ashmont,0,3615,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17745_b_none_tn_0,,Ashmont,0,3619,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17603_b_none_tn_0,,Ashmont,0,3622,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17637_b_none_tn_0,,Ashmont,0,3615,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17639_b_none_tn_0,,Ashmont,0,3615,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17607_b_none_tn_0,,Ashmont,0,3618,p_6100,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17613_b_none_tn_0,,Ashmont,0,3618,p_6100,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17623_b_none_tn_0,,Ashmont,0,3618,p_6115,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17777_b_none_tn_0,,Ashmont,0,3619,p_6100,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17630_b_none_tn_0,,Ashmont,0,3622,p_6127,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17645_b_none_tn_0,,Ashmont,0,3621,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17657_b_none_tn_0,,Ashmont,0,3615,p_6127,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17650_b_none_tn_0,,Ashmont,0,3619,p_6100,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17636_b_none_tn_0,,Ashmont,0,3617,p_6100,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_71096_b_none_tn_0,,Ashmont,0,3617,p_6127,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_56874_b_none_tn_0,,Ashmont,0,3616,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_47611_b_none_tn_0,,Ashmont,0,3616,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_43080_b_none_tn_0,,Ashmont,0,3620,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_26646_b_none_tn_0,,Ashmont,0,3621,p_6098,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17778_b_none_tn_0,,Ashmont,0,3618,p_6100,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_42231_b_none_tn_0,,Brockton,1,3619,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17660_b_none_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17701_b_none_tn_0,,Brockton,1,3619,p_6140,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17679_b_none_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17678_b_none_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17675_b_none_tn_0,,Brockton,1,3617,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17672_b_none_tn_0,,Brockton,1,3618,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17663_b_none_tn_0,,Brockton,1,3618,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17665_b_none_tn_0,,Brockton,1,3622,p_6140,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_37309_b_none_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_65609_b_none_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_34279_b_none_tn_0,,Brockton,1,3621,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17655_b_none_tn_0,,Brockton,1,3617,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_48765_b_none_tn_0,,Brockton,1,3618,p_6138,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17767_b_none_tn_0,,Brockton,1,3620,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17748_b_none_tn_0,,Brockton,1,3616,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_27454_b_none_tn_0,,Brockton,1,3619,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17714_b_none_tn_0,,Brockton,1,3621,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17671_b_none_tn_0,,Brockton,1,3618,p_6135,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17702_b_none_tn_0,,Brockton,1,3622,p_6140,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_46215_b_none_tn_0,,Brockton,1,3619,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_25926_b_none_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
3219,c_1589_b_none_d_32,t_17659_b_none_tn_0,,Brockton,1,3615,p_6139,,,,t+,t+,,,,,
