trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,area_id,service_area_radius,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off
t_17600_b_973_tn_0,14:30:00,14:30:00,799779,1,,0,0,0,1,,,,,,,1,1
t_17600_b_973_tn_0,,,799780,2,,0,0,164.650967445285,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799781,3,,0,0,302.080012569416,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799782,4,,0,0,391.925377517832,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799783,5,,0,0,625.708930545595,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799784,6,,0,0,844.656583627537,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799785,7,,0,0,1128.80195506564,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799786,8,,0,0,1236.03158130898,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799787,9,,0,0,1311.6360020982,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799788,10,,0,0,1500.17887836043,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799789,11,,0,0,1746.08167723256,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799790,12,,0,0,1860.94621982516,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799791,13,,0,0,2032.66688227625,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799792,14,,0,0,2307.90637271297,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799793,15,,0,0,2549.55054594124,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799794,16,,0,0,2747.52898234552,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799795,17,,0,0,2930.38085021599,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799796,18,,0,0,3436.80561344986,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799797,19,,0,0,3507.91462045986,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799798,20,,0,0,3641.95849701798,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799799,21,,0,0,3715.88255237485,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799800,22,,0,0,3999.89463440711,0,,,,,,,1,1
t_17600_b_973_tn_0,14:39:00,14:39:00,799801,23,,0,0,4170.84771872907,1,,,,,,,1,1
t_17600_b_973_tn_0,,,799802,24,,0,0,4694.624972707,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799803,25,,0,0,4776.61399105105,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799804,26,,0,0,4923.12847001344,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799805,27,,0,0,5193.85742504677,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799806,28,,0,0,5538.07258913247,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799807,29,,0,0,5806.86286671016,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799808,30,,0,0,6069.29967047343,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799809,31,,0,0,6281.32750781002,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799810,32,,0,0,7118.14246473955,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799811,33,,0,0,7892.79302040361,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799812,34,,0,0,10570.9690384453,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799813,35,,0,0,10876.0023198425,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799814,36,,0,0,11026.6949784454,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799815,37,,0,0,11173.812927482,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799816,38,,0,0,11468.7621855651,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799817,39,,0,0,11672.1504643567,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799818,40,,0,0,11932.5472278432,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799819,41,,0,0,12097.4855666809,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799820,42,,0,0,12529.7562025336,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799821,43,,0,0,13395.4083695607,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799822,44,,0,0,13792.1451175662,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799823,45,,0,0,13935.6339625588,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799824,46,,0,0,14242.7859862015,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799825,47,,0,0,14431.6970916202,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799826,48,,0,0,14706.9273887287,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799827,49,,0,0,14827.8579972273,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799828,50,,0,0,14980.7598552882,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799829,51,,0,0,15126.0670381905,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799830,52,,0,0,15200.7098353852,0,,,,,,,1,1
t_17600_b_973_tn_0,14:53:00,14:53:00,799831,53,,0,0,15283.8556950223,1,,,,,,,1,1
t_17600_b_973_tn_0,,,799832,54,,0,0,15588.6785903765,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799833,55,,0,0,15720.1802093715,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799834,56,,0,0,15904.2301537888,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799835,57,,0,0,16012.7882667739,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799836,58,,0,0,16320.7094113181,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799837,59,,0,0,16650.0621205471,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799838,60,,0,0,16923.1286610491,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799839,61,,0,0,17718.7836966066,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799840,62,,0,0,18176.3288034997,0,,,,,,,1,1
t_17600_b_973_tn_0,15:00:00,15:00:00,799841,63,,0,0,18684.8760938572,1,,,,,,,1,1
t_17600_b_973_tn_0,,,799212,64,,0,0,20856.4283992161,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799213,65,,0,0,20954.2293177874,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799214,66,,0,0,21028.8896880897,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799215,67,,0,0,21123.8665080159,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799216,68,,0,0,21298.5077029394,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799217,69,,0,0,21465.0795846584,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799218,70,,0,0,21628.0609427328,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799219,71,,0,0,21808.51941716,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799220,72,,0,0,21963.3867490245,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799221,73,,0,0,22066.8125741911,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799222,74,,0,0,22224.0058203961,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799223,75,,0,0,22426.8428004959,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799224,76,,0,0,22556.5598900911,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799225,77,,0,0,22837.4350868658,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799226,78,,0,0,22941.8008466883,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799227,79,,0,0,23046.5024901197,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799238,80,,0,0,23238.4355121838,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799228,81,,0,0,23338.6597889079,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799229,82,,0,0,23545.6500177922,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799230,83,,0,0,23631.7354394235,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799231,84,,0,0,23713.9572084622,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799239,85,,0,0,23779.0021676339,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799232,86,,0,0,23896.9583234204,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799233,87,,0,0,24024.3564727242,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799234,88,,0,0,24145.3996464706,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799235,89,,0,0,24294.517314967,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799236,90,,0,0,24520.8083649868,0,,,,,,,1,1
t_17600_b_973_tn_0,,,799237,91,,0,0,24700.6487099301,0,,,,,,,1,1
t_17600_b_973_tn_0,15:30:00,15:30:00,799180,92,,0,0,24964.98376371,1,,,,,,,1,1
t_17601_b_973_tn_0,18:15:00,18:15:00,799779,1,,0,0,0,1,,,,,,,1,1
t_17601_b_973_tn_0,,,799780,2,,0,0,164.650967445285,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799781,3,,0,0,302.080012569416,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799782,4,,0,0,391.925377517832,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799783,5,,0,0,625.708930545595,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799784,6,,0,0,844.656583627537,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799785,7,,0,0,1128.80195506564,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799786,8,,0,0,1236.03158130898,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799787,9,,0,0,1311.6360020982,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799788,10,,0,0,1500.17887836043,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799789,11,,0,0,1746.08167723256,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799790,12,,0,0,1860.94621982516,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799791,13,,0,0,2032.66688227625,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799792,14,,0,0,2307.90637271297,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799793,15,,0,0,2549.55054594124,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799794,16,,0,0,2747.52898234552,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799795,17,,0,0,2930.38085021599,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799796,18,,0,0,3436.80561344986,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799797,19,,0,0,3507.91462045986,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799798,20,,0,0,3641.95849701798,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799799,21,,0,0,3715.88255237485,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799800,22,,0,0,3999.89463440711,0,,,,,,,1,1
t_17601_b_973_tn_0,18:24:00,18:24:00,799801,23,,0,0,4170.84771872907,1,,,,,,,1,1
t_17601_b_973_tn_0,,,799802,24,,0,0,4694.624972707,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799803,25,,0,0,4776.61399105105,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799804,26,,0,0,4923.12847001344,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799805,27,,0,0,5193.85742504677,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799806,28,,0,0,5538.07258913247,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799807,29,,0,0,5806.86286671016,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799808,30,,0,0,6069.29967047343,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799809,31,,0,0,6281.32750781002,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799810,32,,0,0,7118.14246473955,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799811,33,,0,0,7892.79302040361,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799812,34,,0,0,10570.9690384453,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799813,35,,0,0,10876.0023198425,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799814,36,,0,0,11026.6949784454,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799815,37,,0,0,11173.812927482,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799816,38,,0,0,11468.7621855651,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799817,39,,0,0,11672.1504643567,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799818,40,,0,0,11932.5472278432,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799819,41,,0,0,12097.4855666809,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799820,42,,0,0,12529.7562025336,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799821,43,,0,0,13395.4083695607,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799822,44,,0,0,13792.1451175662,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799823,45,,0,0,13935.6339625588,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799824,46,,0,0,14242.7859862015,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799825,47,,0,0,14431.6970916202,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799826,48,,0,0,14706.9273887287,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799827,49,,0,0,14827.8579972273,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799828,50,,0,0,14980.7598552882,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799829,51,,0,0,15126.0670381905,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799830,52,,0,0,15200.7098353852,0,,,,,,,1,1
t_17601_b_973_tn_0,18:38:00,18:38:00,799831,53,,0,0,15283.8556950223,1,,,,,,,1,1
t_17601_b_973_tn_0,,,799832,54,,0,0,15588.6785903765,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799833,55,,0,0,15720.1802093715,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799834,56,,0,0,15904.2301537888,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799835,57,,0,0,16012.7882667739,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799836,58,,0,0,16320.7094113181,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799837,59,,0,0,16650.0621205471,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799838,60,,0,0,16923.1286610491,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799839,61,,0,0,17718.7836966066,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799840,62,,0,0,18176.3288034997,0,,,,,,,1,1
t_17601_b_973_tn_0,18:45:00,18:45:00,799841,63,,0,0,18684.8760938572,1,,,,,,,1,1
t_17601_b_973_tn_0,,,799212,64,,0,0,20856.4283992161,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799213,65,,0,0,20954.2293177874,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799214,66,,0,0,21028.8896880897,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799215,67,,0,0,21123.8665080159,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799216,68,,0,0,21298.5077029394,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799217,69,,0,0,21465.0795846584,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799218,70,,0,0,21628.0609427328,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799219,71,,0,0,21808.51941716,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799220,72,,0,0,21963.3867490245,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799221,73,,0,0,22066.8125741911,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799222,74,,0,0,22224.0058203961,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799223,75,,0,0,22426.8428004959,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799224,76,,0,0,22556.5598900911,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799225,77,,0,0,22837.4350868658,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799226,78,,0,0,22941.8008466883,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799227,79,,0,0,23046.5024901197,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799238,80,,0,0,23238.4355121838,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799228,81,,0,0,23338.6597889079,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799229,82,,0,0,23545.6500177922,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799230,83,,0,0,23631.7354394235,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799231,84,,0,0,23713.9572084622,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799239,85,,0,0,23779.0021676339,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799232,86,,0,0,23896.9583234204,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799233,87,,0,0,24024.3564727242,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799234,88,,0,0,24145.3996464706,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799235,89,,0,0,24294.517314967,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799236,90,,0,0,24520.8083649868,0,,,,,,,1,1
t_17601_b_973_tn_0,,,799237,91,,0,0,24700.6487099301,0,,,,,,,1,1
t_17601_b_973_tn_0,19:15:00,19:15:00,799180,92,,0,0,24964.98376371,1,,,,,,,1,1
t_17602_b_973_tn_0,11:40:00,11:40:00,799180,1,,0,0,0,1,,,,,,,1,1
t_17602_b_973_tn_0,,,799183,2,,0,0,990.351452821534,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799185,3,,0,0,1138.68727739908,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799186,4,,0,0,1385.40612120435,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799187,5,,0,0,1628.28893337271,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799188,6,,0,0,1748.69551971973,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799189,7,,0,0,1927.98940616639,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799190,8,,0,0,2043.64755901128,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799191,9,,0,0,2257.30982134054,0,,,,,,,1,1
t_17602_b_973_tn_0,,,804150,10,,0,0,2470.97581865577,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799193,11,,0,0,2649.93003865146,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799194,12,,0,0,2884.00795484823,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799195,13,,0,0,2946.5071711774,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799196,14,,0,0,3252.64306654389,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799197,15,,0,0,3397.52724908267,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799198,16,,0,0,3534.78634757638,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799199,17,,0,0,3720.16677975754,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799200,18,,0,0,3900.77688267025,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799201,19,,0,0,4305.79197604487,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799202,20,,0,0,4394.13808847134,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799203,21,,0,0,4580.78683774058,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799204,22,,0,0,4680.37025922291,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799701,23,,0,0,5021.00509572527,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799702,24,,0,0,5102.52920543383,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799703,25,,0,0,5308.17239265728,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799704,26,,0,0,5442.95596785369,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799705,27,,0,0,5573.1930568619,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799706,28,,0,0,5677.18060320612,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799707,29,,0,0,5750.16809684446,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799708,30,,0,0,5985.89469207077,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799709,31,,0,0,6103.59060609931,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799710,32,,0,0,6355.76538410944,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799711,33,,0,0,6661.27939297039,0,,,,,,,1,1
t_17602_b_973_tn_0,11:52:00,11:52:00,799712,34,,0,0,6966.21001813792,1,,,,,,,1,1
t_17602_b_973_tn_0,,,799713,35,,0,0,7089.62788723745,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799714,36,,0,0,7634.42667320471,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799715,37,,0,0,8035.87493215556,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799716,38,,0,0,8121.29629446438,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799717,39,,0,0,8308.6696956131,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799718,40,,0,0,8402.11682837637,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799719,41,,0,0,8816.33065266626,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799720,42,,0,0,9073.10802194457,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799721,43,,0,0,9243.26753501061,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799722,44,,0,0,9750.3318241538,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799723,45,,0,0,9857.97666123707,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799724,46,,0,0,10159.68517065,0,,,,,,,1,1
t_17602_b_973_tn_0,11:58:00,11:58:00,799725,47,,0,0,10472.0747883987,1,,,,,,,1,1
t_17602_b_973_tn_0,,,799726,48,,0,0,10605.6275756054,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799727,49,,0,0,10844.1181021585,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799728,50,,0,0,11015.5480434037,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799729,51,,0,0,11258.569250456,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799730,52,,0,0,11380.9888090966,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799731,53,,0,0,11576.9466881332,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799732,54,,0,0,11893.4181438921,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799733,55,,0,0,12021.5607950912,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799734,56,,0,0,12232.4463516175,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799735,57,,0,0,12370.2877999229,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799736,58,,0,0,13290.8925487559,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799737,59,,0,0,14114.9668343828,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799738,60,,0,0,14245.1408254349,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799739,61,,0,0,14361.458488486,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799740,62,,0,0,14414.1949604093,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799741,63,,0,0,14483.9448272677,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799742,64,,0,0,14741.8352045132,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799743,65,,0,0,14815.720528568,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799744,66,,0,0,14879.1406212148,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799745,67,,0,0,14945.4093838503,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799746,68,,0,0,15015.8266317839,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799747,69,,0,0,15132.9767899838,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799748,70,,0,0,15215.5746219136,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799749,71,,0,0,18368.2572819102,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799750,72,,0,0,18772.9057377952,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799751,73,,0,0,18978.7333073937,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799752,74,,0,0,19228.7863787126,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799753,75,,0,0,19533.3461700913,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799754,76,,0,0,19769.0524333788,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799755,77,,0,0,20006.812619862,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799756,78,,0,0,20574.3887920013,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799757,79,,0,0,20895.3724200273,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799758,80,,0,0,20997.8356993584,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799759,81,,0,0,21206.4787488773,0,,,,,,,1,1
t_17602_b_973_tn_0,12:11:00,12:11:00,799760,82,,0,0,21624.3224838551,1,,,,,,,1,1
t_17602_b_973_tn_0,,,799761,83,,0,0,21889.1166741104,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799762,84,,0,0,22132.1209839888,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799763,85,,0,0,22293.1849170536,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799764,86,,0,0,22626.9123959856,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799765,87,,0,0,22874.3006714121,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799766,88,,0,0,23055.092139519,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799767,89,,0,0,23254.8555247753,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799768,90,,0,0,23427.8149725888,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799769,91,,0,0,23588.5101775176,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799770,92,,0,0,23785.9428277893,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799771,93,,0,0,23948.6545454674,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799772,94,,0,0,24183.5650430366,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799773,95,,0,0,24520.0628082527,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799774,96,,0,0,24674.7713221026,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799775,97,,0,0,24956.196460839,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799776,98,,0,0,25229.7605201445,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799777,99,,0,0,25416.702984777,0,,,,,,,1,1
t_17602_b_973_tn_0,,,799778,100,,0,0,25520.1219894085,0,,,,,,,1,1
t_17602_b_973_tn_0,12:30:00,12:30:00,799779,101,,0,0,25769.38842307,1,,,,,,,1,1
t_17603_b_973_tn_0,19:45:00,19:45:00,799180,1,,0,0,0,1,,,,,,,1,1
t_17603_b_973_tn_0,,,799183,2,,0,0,990.351452821534,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799185,3,,0,0,1138.68727739908,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799186,4,,0,0,1385.40612120435,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799187,5,,0,0,1628.28893337271,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799188,6,,0,0,1748.69551971973,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799189,7,,0,0,1927.98940616639,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799190,8,,0,0,2043.64755901128,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799191,9,,0,0,2257.30982134054,0,,,,,,,1,1
t_17603_b_973_tn_0,,,804150,10,,0,0,2470.97581865577,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799193,11,,0,0,2649.93003865146,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799194,12,,0,0,2884.00795484823,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799195,13,,0,0,2946.5071711774,0,,,,,,,1,1
t_17603_b_973_tn_0,,,799196,14,,0,0,3252.64306654389,0,,,,,,,1,1
