DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
WD,807832,NA,401,975,11,57.4,150,122.99999999999999,420,1140,15,FALSE,FALSE,,,Bridge St - Variety Store,,42.55718938,-70.90931172
WD,807834,NA,430,985,10,61.666666666666664,85,64.99999999999999,420,1140,15,FALSE,FALSE,,,Beverly City Hall,,42.547765,-70.878915
WD,807835,NA,602,602,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Cabot St & Elliot St,,42.55342289,-70.87855881
WD,807836,NA,487.16568900149684,988,5,125.20857774962579,144,136.8,420,1140,15,FALSE,FALSE,,,Cabot St & Rantoul St St,,42.5575768,-70.87930157
WD,807838,NA,495,1010,10,57.22222222222222,115,98.99999999999999,420,1140,15,FALSE,FALSE,,,Beverly Hospital,,42.56409,-70.874807
WD,807841,NA,408,1030,12,56.54545454545455,85,65,420,1140,15,FALSE,FALSE,,,Commuter Rail Station - Beverly,,42.54722244,-70.88525295
WD,807842,NA,473.103999172434,981.551999586217,5,127.11200010344575,148.448000413783,140.1824005379179,420,1140,15,FALSE,FALSE,,,Rantoul St & Edwards St,,42.5444147,-70.88505257
WD,807843,NA,477.2557976325576,983.6278988162787,5,126.59302529593029,146.37210118372116,138.5372101183721,420,1140,15,FALSE,FALSE,,,Cabot St & Highland Ave,,42.54504679,-70.88059742
WD,807846,NA,510,870,4,120,120,120,420,1140,15,FALSE,FALSE,,,Balch St Apartments,,42.56358294,-70.88879289
WD,807847,NA,523.0583097916148,523.0583097916148,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Essex St - Kelleher Apartments,,42.565066,-70.864639
WD,807848,NA,525,1015,5,122.5,130,127,420,1140,15,FALSE,FALSE,,,Turtle Creek Apartments,,42.5707933241279,-70.8555156971967
WD,807849,NA,523.3980324747375,1013.1230963325446,5,122.43126596445177,131.1230963325446,128.12309633254458,420,1140,15,FALSE,FALSE,,,YMCA,,42.5663632267737,-70.861930167984
WD,807850,NA,530,890,4,120,120,120,420,1140,15,FALSE,FALSE,,,Cedar St Apartments,,42.555683,-70.871121
WD,807851,NA,492.82840820607015,1002,6,101.83431835878596,137,130.2,420,1140,15,FALSE,FALSE,,,Council on Aging,,42.56101129,-70.87408304
WD,807852,NA,456,456,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Gloucester Crossing,,42.55752805,-70.88011993
WD,807853,NA,460,460,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Rantoul St & Elliott St,,42.55489785,-70.88148184
WD,807854,NA,511.1955283124561,919.9966205839736,7,68.13351537858625,120.00000000000034,102.57883141216848,420,1140,15,FALSE,FALSE,,,Cummings Center,,42.5574642068768,-70.8869071908568
WD,807855,NA,545,935,5,97.5,120,120,420,1140,15,FALSE,FALSE,,,Stop & Shop,,42.554993,-70.885912
WD,807857,NA,490,990,5,125,140,134,420,1140,15,FALSE,FALSE,,,Garden City Apartments,,42.559606,-70.881037
