DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
WD,798381,NA,419,1044.730907907046,11,62.5730907907046,92,63.19999999999999,420,1140,15,FALSE,FALSE,,,Poplar Park,,42.6245296,-70.6697089
WD,798382,NA,524,1048.2738652556006,10,58.25265169506674,60,60,420,1140,15,FALSE,FALSE,,,Post Office - City Hall,,42.6140742,-70.6632582
WD,798386,NA,435.3235327561278,981,6,109.13529344877443,180,158,420,1140,15,FALSE,FALSE,,,Ravenswood Park,,42.5944782,-70.6890026
WD,798387,NA,365,1133,49,16,67,47,420,1140,15,FALSE,FALSE,,,Rockport Market,,42.65695599,-70.61834408
WD,798388,NA,331,1131,16,53.333333333333336,117,117,420,1140,15,FALSE,FALSE,,,Train Station - Rockport,,42.6562961,-70.6260404
WD,798389,NA,427,427,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Sayward St & Bass Ave,,42.6163667,-70.6453255
WD,798390,NA,426,1050,11,62.4,104,64.39999999999998,420,1140,15,FALSE,FALSE,,,Senior Center - Dunkin' Donuts,,42.613531,-70.659259
WD,798393,NA,884,884,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,South St & Eden Rd,,42.6478825,-70.5986306
WD,798394,NA,885,885,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,South St & Jerdens Ln,,42.6547325,-70.6073777
WD,798395,NA,422,983,11,56.1,164,114.49999999999997,420,1140,15,FALSE,FALSE,,,Western Ave & Stage Fort Park,,42.6084293,-70.6781411
WD,798398,NA,871,871,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Thatcher Rd & Marina Dr,,42.6204608,-70.6395751
WD,798399,NA,409,409,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Thatcher Rd & Witham St,,42.6234904,-70.6292851
WD,798400,NA,366,1081.2070992178003,17,44.70044370111252,105,60.00000000000006,420,1140,15,FALSE,FALSE,,,Toad Hall Bookstore,,42.6583104,-70.6193554
WD,798401,NA,418,418,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Washington St & Colburn St,,42.6681263,-70.6667229
WD,798402,NA,419,419,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Washington St & Dennison St,,42.65122809,-70.67230463
WD,798404,NA,423,423,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Washington St & Hodgkins St,,42.632914,-70.6775091
WD,798405,NA,418,860,4,147.33333333333334,434,348.79999999999995,420,1140,15,FALSE,FALSE,,,Washington St & Poplar St,,42.6231286,-70.6767555
WD,798407,NA,420,420,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Washington St & Revere St,,42.6622275,-70.6703286
WD,798408,NA,426,426,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Washington St & Stanwood St,,42.6409465,-70.6721441
WD,798409,NA,424,424,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Washington St & Wheeler St,,42.6284091,-70.6798938
WD,798410,NA,410,879,3,234.5,467,420.49999999999994,420,1140,15,FALSE,FALSE,,,Washington St & Woodbury St,,42.6826589,-70.6449623
WD,798414,NA,413,1011,15,42.714285714285715,122,107,420,1140,15,FALSE,FALSE,,,Train Station - West Gloucester,,42.61159669,-70.70503616
WD,798415,NA,453.08797035391706,993.0879703539171,5,135,180,162,420,1140,15,FALSE,FALSE,,,Western Ave & Centennial Ave,,42.6101892,-70.6725996
WD,798416,NA,861,861,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Western Ave & Hesperus Ave,,42.5939625,-70.6896247
WD,798417,NA,409,979,9,71.25,125,121.5,420,1140,15,FALSE,FALSE,,,Western Ave & Magnolia Ave,,42.5852725,-70.7167935
WD,798421,NA,425,425,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Willow Rest,,42.642036,-70.670898
WD,801975,NA,877,877,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Atlantic St & Beach Rds,,42.61639168,-70.63766883
WD,801976,NA,874,874,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Atlantic St & Grapevine Rds,,42.597218,-70.640412
WD,801977,NA,875,875,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Atlantic St & High Popples Rds,,42.6001663,-70.6361352
WD,801978,NA,429,429,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Thatcher Rd & Barn Ln at Vista Hotel,,42.6218597,-70.6386609
WD,801979,NA,865,865,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,East Gloucester Square,,42.6076607,-70.6515581
WD,801980,NA,866,866,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Eastern Ave & Webster St,,42.6189929,-70.6497473
WD,801981,NA,868,868,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Eastern Point Rd & Grapevine Rd,,42.60098508,-70.6551214
WD,801982,NA,428,878,2,450,450,450,420,1140,15,FALSE,FALSE,,,Thatcher Rd & Marina Dr,,42.62057924,-70.6393887
WD,801983,NA,880,880,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Thatcher Rd & Witham St,,42.62336308,-70.62929316
WD,801985,NA,531,1011,6,96,120,120,420,1140,15,FALSE,FALSE,,,Cape Hedge Inn,,42.64096276,-70.60067876
WD,801986,NA,458,1090,32,20.387096774193548,32,32,420,1140,15,FALSE,FALSE,,,Stop & Shop - CVS,,42.61859043,-70.6424938
WD,801990,NA,460,1087,22,29.857142857142858,33,33,420,1140,15,FALSE,FALSE,,,Shaw's Supermarket,,42.62291714,-70.64021734
WD,802493,NA,421,421,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Maplewood Ave & Grove St,,42.6215987,-70.6687737
WD,802495,NA,428,428,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Prospect St & Warner St,,42.6163889,-70.65894
WD,802496,NA,427,427,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Prospect St & Pleasant St,,42.6153133,-70.6625804
WD,802509,NA,453,1113,9,82.5,120,120,420,1140,15,FALSE,FALSE,,,Addison Gilbert Hospital,,42.62598563,-70.67980067
WD,802510,NA,459,1119,9,82.5,120,120,420,1140,15,FALSE,FALSE,,,Annisquam Village Church,,42.6615894,-70.6709644
WD,802511,NA,872,872,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Annisquam Wooden Bridge,,42.65457,-70.6740525
WD,802512,NA,870,874,2,4,4,4,420,1140,15,FALSE,TRUE,,,Bay View Fire Station,,42.66503,-70.66787
WD,802513,NA,864,864,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Cherry St & Reynard St,,42.6312643,-70.6698557
WD,802514,NA,867,867,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Cherry St & Cherry Hill Rd,,42.6378535,-70.6701424
WD,802515,NA,866,866,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Cherry St & Finch Ln,,42.6357499,-70.6686577
WD,802517,NA,462,1122,9,82.5,120,120,420,1140,15,FALSE,FALSE,,,Lanesville Post Office,,42.677583,-70.658737
WD,802518,NA,468,1128,8,94.28571428571429,120,120,420,1140,15,FALSE,FALSE,,,Pigeon Cove Post Office,,42.6765189,-70.6243815
WD,802519,NA,868,868,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Stanwood St & Gee Ave,,42.6402076,-70.6702924
WD,802520,NA,866,870,2,4,4,4,420,1140,15,FALSE,TRUE,,,Washington St & Dennison St,,42.6513642,-70.6721263
WD,802522,NA,862,862,2,0,0,0,420,1140,15,FALSE,TRUE,,,Washington St & Wheeler St,,42.62855803,-70.67966086
WD,802523,NA,865,869,2,4,4,4,420,1140,15,FALSE,TRUE,,,Willow Rest,,42.64229191,-70.67071864
WD,802541,NA,862,862,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Castle Hill Rd,,42.5875956,-70.6922355
WD,802543,NA,864,864,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Hesperus Ave & Newton Rd,,42.5782635,-70.7059308
WD,802544,NA,865,865,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Norman & Lexington Ave,,42.5774802,-70.7119971
WD,802547,NA,433,433,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Western Ave & Ryan Rd,,42.5884753,-70.7132979
WD,807627,NA,869,869,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Eastern Ave & Barn Ln,,42.62358411,-70.64087398
WD,807762,NA,515,995,6,96,120,120,420,1140,15,FALSE,FALSE,,,East Main St & Rocky Neck Ave,,42.6035311,-70.6546882
WD,807764,NA,414,1026,6,122.4,132,127.2,420,1140,15,FALSE,FALSE,,,Atlantic St & Moorland Rds,,42.6102086,-70.6341039
WD,807765,NA,418,1029,6,122.2,131,126.6,420,1140,15,FALSE,FALSE,,,Niles Beach,,42.59705622,-70.65368713
WD,807773,NA,545,1025,5,120,120,120,420,1140,15,FALSE,FALSE,,,Good Harbor Beach Footbridge,,42.617633,-70.636018000000007
WD,807775,NA,423,423,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Rocky Neck,,42.604287,-70.656019
WD,807832,NA,401,975,11,57.4,150,122.99999999999999,420,1140,15,FALSE,FALSE,,,Bridge St - Variety Store,,42.55718938,-70.90931172
WD,807834,NA,430,985,10,61.666666666666664,85,64.99999999999999,420,1140,15,FALSE,FALSE,,,Beverly City Hall,,42.547765,-70.878915
WD,807835,NA,602,602,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Cabot St & Elliot St,,42.55342289,-70.87855881
WD,807836,NA,487.16568900149684,988,5,125.20857774962579,144,136.8,420,1140,15,FALSE,FALSE,,,Cabot St & Rantoul St St,,42.5575768,-70.87930157
WD,807838,NA,495,1010,10,57.22222222222222,115,98.99999999999999,420,1140,15,FALSE,FALSE,,,Beverly Hospital,,42.56409,-70.874807
WD,807841,NA,372,1039,14,51.30769230769231,85,65,420,1140,15,FALSE,FALSE,,,Commuter Rail Station - Beverly,,42.54722244,-70.88525295
WD,807842,NA,473.103999172434,981.551999586217,5,127.11200010344575,148.448000413783,140.1824005379179,420,1140,15,FALSE,FALSE,,,Rantoul St & Edwards St,,42.5444147,-70.88505257
WD,807843,NA,477.2557976325576,983.6278988162787,5,126.59302529593029,146.37210118372116,138.5372101183721,420,1140,15,FALSE,FALSE,,,Cabot St & Highland Ave,,42.54504679,-70.88059742
WD,807846,NA,510,870,4,120,120,120,420,1140,15,FALSE,FALSE,,,Balch St Apartments,,42.56358294,-70.88879289
WD,807847,NA,523.0583097916148,523.0583097916148,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Essex St - Kelleher Apartments,,42.565066,-70.864639
WD,807848,NA,525,1015,5,122.5,130,127,420,1140,15,FALSE,FALSE,,,Turtle Creek Apartments,,42.5707933241279,-70.8555156971967
WD,807849,NA,523.3980324747375,1013.1230963325446,5,122.43126596445177,131.1230963325446,128.12309633254458,420,1140,15,FALSE,FALSE,,,YMCA,,42.5663632267737,-70.861930167984
WD,807850,NA,530,890,4,120,120,120,420,1140,15,FALSE,FALSE,,,Cedar St Apartments,,42.555683,-70.871121
WD,807851,NA,492.82840820607015,1002,6,101.83431835878596,137,130.2,420,1140,15,FALSE,FALSE,,,Council on Aging,,42.56101129,-70.87408304
WD,807852,NA,456,456,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Gloucester Crossing,,42.55752805,-70.88011993
WD,807853,NA,460,460,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Rantoul St & Elliott St,,42.55489785,-70.88148184
WD,807854,NA,511.1955283124561,919.9966205839736,7,68.13351537858625,120.00000000000034,102.57883141216848,420,1140,15,FALSE,FALSE,,,Cummings Center,,42.5574642068768,-70.8869071908568
WD,807855,NA,545,935,5,97.5,120,120,420,1140,15,FALSE,FALSE,,,Stop & Shop,,42.554993,-70.885912
WD,807857,NA,490,990,5,125,140,134,420,1140,15,FALSE,FALSE,,,Garden City Apartments,,42.559606,-70.881037
WD,807864,NA,515,1007,5,123,132,128.4,420,1140,15,FALSE,FALSE,,,North Beverly Plaza - Shaw's,,42.57686742,-70.88870172
WD,807884,NA,421,421,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Cabot St & Edwards St,,42.54338351,-70.88281124
WD,807887,NA,433,433,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Elliott St & Cabot St,,42.55370618,-70.87896392
WD,807888,NA,435,435,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Rantoul St & Broadway,,42.54797394,-70.88414638
WD,807891,NA,452,452,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Elliott St & Beckford St,,42.555453,-70.884629
WD,807892,NA,455,455,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Herrick St & Sohier Rd,,42.5630074,-70.87965641
WD,807893,NA,465,465,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Elliott St & Bridge St,,42.55755304,-70.90862432
WD,807895,NA,427,427,1,NA,-Inf,NA,420,1140,15,FALSE,NA,,,Pleasant St & Cabot St,,42.54430039,-70.8813523
WD,815374,NA,538,1018,5,120,120,120,420,1140,15,FALSE,FALSE,,,Good Harbor Beach,,42.6226402,-70.63188649
