DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
SA,814895,NA,539.7166666666667,1079.7166666666667,7,90,90,90,480,1110,20,FALSE,FALSE,546,,Littleton Rd & Patriot Way,,42.5921780662639,-71.3681066183853
SA,814896,NA,539.3,1079.3,7,90,90,90,480,1110,20,FALSE,FALSE,547,,Across From 181 Littleton,,42.5896456320785,-71.3730147602706
SA,814897,NA,539,1079,7,90,90,90,480,1110,20,FALSE,FALSE,548,,Littleton Rd & Hunt Rd,,42.5878669407095,-71.3768609925538
SA,814898,NA,466.95,1066.95,11,60.00000000000001,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,549,,Across From 207 Main,,42.5563299091077,-71.1808954325441
SA,814899,NA,564.4166666666666,1104.4166666666667,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,550,,Across From 2189 Lakeview,,42.680062,-71.360431
SA,814900,NA,498.73333333333335,1129.2833333333333,22,30.026190476190475,30.549999999999955,30.549999999999955,480,1110,20,FALSE,FALSE,551,,Church St & Warren St,,42.6417278588884,-71.3040174751558
SA,814901,NA,515.65,1055.65,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,552,,Gorham St & Appleton St,,42.6406753266988,-71.3088485810352
SA,814902,NA,483.4,1088.4,11,60.500000000000014,63,62.1000000000001,480,1110,20,FALSE,FALSE,553,,Varnum Ave & Brookside St,,42.6472195516437,-71.3389792230843
SA,814903,NA,516,1056,7,90,90,90,480,1110,20,FALSE,FALSE,554,,Residence Inn,,42.561002,-71.432632
SA,814904,NA,471.4,1071.4,11,60.000000000000014,60.000000000000114,60.000000000000014,480,1110,20,FALSE,FALSE,555,,Across From 2341 Main,,42.57879,-71.193447
SA,814905,NA,463.05,1053.9,20,31.097368421052636,50.850000000000136,50.85000000000002,480,1110,20,FALSE,FALSE,556,,Old Elm St & Wilson St,,42.590459,-71.285727
SA,814907,NA,459.53333333333336,1149.5333333333333,35,20.294117647058822,30,30,480,1110,20,TRUE,FALSE,558,,Middlesex St & Pearl St,,42.640675,-71.312848
SA,814909,NA,483.78333333333336,1027.2166666666667,17,33.96458333333334,60.00000000000006,60,480,1110,20,FALSE,FALSE,560,,Carlisle St & Riverneck Rd,,42.6115577985008,-71.3064654403852
SA,814910,NA,473.06666666666666,1128.45,22,31.208730158730162,55.38333333333344,55.383333333333326,480,1110,20,TRUE,FALSE,561,,Merrimack St & Ash St,,42.644368,-71.300552
SA,814912,NA,486.68333333333334,1026.6833333333334,10,60.00000000000001,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,563,,Lawrence St & Mill St,,42.6376362220286,-71.3040300971146
SA,814913,NA,506.4,1106.4,11,60.000000000000014,60.000000000000114,60.000000000000014,480,1110,20,FALSE,FALSE,564,,Hovey St & Florida St,,42.6389346220827,-71.2807999377728
SA,814914,NA,549.8166666666667,1089.8166666666666,10,59.999999999999986,60,60,480,1110,20,FALSE,FALSE,565,,Chelmsford St & Lincoln St,,42.6320626139516,-71.3193593317243
SA,814916,NA,577.9,1117.9,10,60.000000000000014,60.000000000000114,60.00000000000002,480,1110,20,FALSE,FALSE,567,,Chelmsford St & Cambridge St,,42.6338604006125,-71.3180892073402
SA,814917,NA,457.6,997.6,10,60,60,60,480,1110,20,FALSE,FALSE,568,,Boston Rd & Post St,,42.5970267522386,-71.2986550073879
SA,814918,NA,553.5,1093.5,7,90,90,90,480,1110,20,FALSE,FALSE,569,,Billerica Rd & Omni Way,,42.591158,-71.317425
SA,814919,NA,574,1114,10,60,60,60,480,1110,20,FALSE,FALSE,570,,Hannaford,,42.6650820226468,-71.3127777874687
SA,814921,NA,526.15,1126.15,11,60.000000000000014,60.000000000000114,60.000000000000014,480,1110,20,FALSE,FALSE,572,,High St & Oak St,,42.6402581833018,-71.299308169767
SA,814922,NA,489,1089,11,60,60,60,480,1110,20,FALSE,FALSE,573,,Hovey St & Douglas Rd,,42.639801,-71.278431
SA,814923,NA,469.6,1039.85,20,30.013157894736835,30.25,30.25,480,1110,20,FALSE,FALSE,574,,Boston Rd & Lasallette Rd,,42.564611,-71.272072
SA,814924,NA,556.85,1096.85,10,59.999999999999986,60,60,480,1110,20,FALSE,FALSE,575,,Lakeview Ave & Frost Rd,,42.692213,-71.411044
SA,814925,NA,522.9,1062.9,7,90.00000000000001,90.00000000000011,90.00000000000006,480,1110,20,FALSE,FALSE,576,,Across From 400 Littleton,,42.550754,-71.459396
SA,814927,NA,502,1042,10,60,60,60,480,1110,20,FALSE,FALSE,578,,Beacon St & Methuen St,,42.657007,-71.298362
