stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
2448846,0,FALSE,798496,,Rita Hall,,42.7188241451746,-71.1717454981823
2448849,2,FALSE,798464,,Main Street & School Street,,42.649256781425,-71.1359653845611
2448855,1,FALSE,798485,,NECC Haverhill Campus,,42.796228188888,-71.049514144856
2448858,1,FALSE,798443,,E Haverhill & Prospect,,42.7171344242467,-71.1546981423626
2448859,2,FALSE,798517,,The Loop,,42.744143381334,-71.159469380538
2448860,1,FALSE,802594,,Rita Hall,,42.7186360328673,-71.171593953373
2448861,1,FALSE,798431,,Berkeley Home,,42.7210753834001,-71.163426728836
2448862,4,TRUE,798510,,State Street,,42.8085874533007,-70.8710790429916
2448863,2,FALSE,802559,,Jackson Street & Swan Street,,42.722667790392,-71.158500245369
2448865,0,FALSE,798447,,Frye Circle,,42.666853308994,-71.14918882209
2448866,2,FALSE,798457,,Robert B. Kennedy Transfer Center,,42.635974050051,-71.313978406335
2448867,1,FALSE,802562,,Monument Square,,42.7810469721904,-71.0773488859139
2448870,0,FALSE,798537,,Union Street & Essex Street,,42.707678,-71.153522
2448872,1,FALSE,798458,,Kennedy Circle,,42.7660730974683,-71.0469530039825
2448873,0,FALSE,2428718,,Shawsheen Square,,42.671927572364,-71.150817831834
2448874,1,FALSE,798524,,White Street & Maple St,,42.7127106583202,-71.1661763816147
2448875,4,TRUE,798483,,North Andover Mall - Market Basket,,42.683975,-71.136028
2448876,0,FALSE,802587,,Chickering Road & Peters Street,,42.676641070399,-71.125359593918
2448877,1,FALSE,2326838,,150 Appleton Street - Salvation Army,,42.6403432333564,-71.3107975098564
2448880,1,FALSE,798533,,Merrimack Avenue & Draycott Avenue - Lenzis Bakery,,42.659886101348,-71.254889898148
2448881,1,FALSE,798529,,Heritage Green Condominiums,,42.686210813822,-71.122089014446
2448882,1,FALSE,802588,,McGovern Transportation Center,,42.702478777489,-71.15305494841
2448884,0,FALSE,820025,,Heritage Green Condominiums,,42.686204219074,-71.12191794203
2448885,1,FALSE,798473,,Merrimack Valley Hospital - Main Entrance,,42.7654326022309,-71.0457208982455
2448886,1,FALSE,798518,,Village Plaza - Dollar Tree,,42.736340190201,-71.195587099544
2448888,1,FALSE,2383139,,Riverwalk,,42.703361,-71.143479
2448889,0,FALSE,798459,,Lawrence Street & Birchwood St,,42.721384261235,-71.1720434060821
2448890,1,FALSE,798427,,Andover Square,,42.6554436153821,-71.1397155975533
2448891,0,FALSE,802572,,Main Street & Central Street,,42.6564734992444,-71.1409401104507
2448896,1,FALSE,798477,,Mt Vernon Street & North Street,,42.6760291430278,-71.1854837263546
2448901,0,FALSE,798445,,Andover MBTA Station,,42.6573798415442,-71.1450278834324
2448906,1,FALSE,2326841,,Saints Memorial Hospital,,42.6442636069754,-71.3004750604951
2448907,1,FALSE,798468,,Melrose Street & Water Street,,42.699594,-71.171668
2448908,1,FALSE,802589,,Main Street & Sutton Street,,42.7060969440321,-71.133129463789
2448910,0,FALSE,798430,,BJs,,42.756486595306,-71.118479459207
