"stop_id","stop_lat","stop_lon"
"136",42.32095,-71.056004
"1360",42.33303,-71.101383
"13618",42.24757,-71.173924
"1362",42.333906,-71.103897
"1363",42.333739,-71.105717
"1365",42.33328,-71.109273
"1366",42.331966,-71.113099
"1367",42.33326,-71.118666
"13685",42.213495,-70.924934
"1369",42.336098,-71.120612
"1371",42.338226,-71.121312
"13713",42.220843,-70.969725
"13714",42.220559,-70.977686
"13716",42.219106,-70.982342
"1372",42.341909,-71.121143
"1373",42.344321,-71.124866
"1375",42.345963,-71.127686
"1376",42.348572,-71.129451
"1378",42.350034,-71.130722
"1379",42.352418,-71.131843
"138",42.319967,-71.048782
"13808",42.218858,-70.967288
"1381",42.340934,-71.071104
"13813",42.217468,-70.965438
"13814",42.216095,-70.963522
"13815",42.213445,-70.961315
"13816",42.209722,-70.95882
"13817",42.205669,-70.954448
"13818",42.204672,-70.952634
"13819",42.203739,-70.950648
"1382",42.341882,-71.072691
"13820",42.201881,-70.946697
"13821",42.200299,-70.946122
"13822",42.197456,-70.948617
"13823",42.194201,-70.949734
"13824",42.189731,-70.952633
"13825",42.187111,-70.955589
"13827",42.178989,-70.955386
"13828",42.176258,-70.95355
"13829",42.175261,-70.95219
"1383",42.342976,-71.07376
"13830",42.171858,-70.955167
"13831",42.175274,-70.955366
"13832",42.178835,-70.955265
"13834",42.187006,-70.955457
"13835",42.189722,-70.952463
"13836",42.193976,-70.949666
"13837",42.197311,-70.94867
"13838",42.200625,-70.945851
"13839",42.201902,-70.946504
"1384",42.345018,-71.074771
"13840",42.203765,-70.950452
"13841",42.205422,-70.953745
"13842",42.205754,-70.954323
"13843",42.207885,-70.957198
"13844",42.198592,-70.924618
"13845",42.201804,-70.924606
"13846",42.204809,-70.924437
"13848",42.207039,-70.924597
"13849",42.209068,-70.924819
"13850",42.211448,-70.924461
"13851",42.211383,-70.924576
"13852",42.209181,-70.924939
"13853",42.207003,-70.924716
"13854",42.204936,-70.924535
"13855",42.201891,-70.924736
"13856",42.199225,-70.925524
"13857",42.19762,-70.928307
"13858",42.196419,-70.927982
"13859",42.196556,-70.925847
"1389",42.348631,-71.082561
"139",42.31897,-71.045834
"1395",42.345156,-71.074969
"13959",42.242489,-71.003457
"1396",42.342885,-71.073849
"1397",42.341714,-71.07269
"1398",42.340883,-71.071385
"1399",42.345878,-71.082894
"14",42.329603,-71.056819
"140",42.317913,-71.042799
"1400",42.37522,-71.112868
"1401",42.374884,-71.110198
"1402",42.374482,-71.107192
"1403",42.374149,-71.104529
"14030",42.203274,-71.007924
"14031",42.373839,-71.102211
"14056",42.164869,-71.039538
"1406",42.373088,-71.096361
"1409",42.372212,-71.089618
"141",42.395591,-71.141671
"1411",42.371607,-71.08492
"1413",42.371184,-71.081637
"1416",42.371012,-71.079161
"1417",42.371285,-71.081692
"1419",42.371669,-71.084657
"142",42.317071,-71.040217
"1420",42.372002,-71.087253
"1421",42.37235,-71.089941
"14211",42.270172,-71.07316
"1422",42.372767,-71.093143
"14225",42.143804,-71.041416
"1423",42.373148,-71.096101
"14233",42.13426,-71.039587
"1424",42.373396,-71.09798
"1425",42.373716,-71.100371
"1427",42.37428,-71.104467
"1428",42.374694,-71.107961
"1429",42.374944,-71.109935
"143",42.350593,-71.075289
"1430",42.375048,-71.11234
"14301",42.202188,-71.004865
"14302",42.203296,-70.99839
"1431",42.373954,-71.112665
"1432",42.364737,-71.178564
"14320",42.253069,-71.017292
"1433",42.364554,-71.175494
"14331",42.257131,-71.043633
"1434",42.364346,-71.173348
"1435",42.36413,-71.170768
"1436",42.363781,-71.16682
"1437",42.36335,-71.162592
"1438",42.362939,-71.159401
"14383",42.252744,-71.025077
"144",42.351234,-71.07295
"1441",42.362588,-71.156262
"1442",42.362358,-71.154174
"1443",42.36244,-71.153372
"1444",42.362711,-71.155659
"1445",42.363119,-71.159331
"14460",42.51175,-70.908918
"14465",42.504502,-70.921917
"1447",42.363446,-71.162526
"14470",42.493701,-70.934272
"1448",42.36393,-71.167424
"1449",42.364203,-71.170568
"145",42.351105,-71.070442
"1450",42.364445,-71.173414
"1451",42.364626,-71.175426
"1452",42.364887,-71.179245
"14544",42.495916,-70.932387
"14548",42.504419,-70.921548
"14551",42.509123,-70.910976
"14553",42.513057,-70.907457
"14586",42.526045,-70.951632
"146",42.34881,-71.069533
"14609",42.542256,-70.919211
"14612",42.550151,-70.921895
"14613",42.549578,-70.931699
"14615",42.549967,-70.929196
"14616",42.54989,-70.928754
"14618",42.246074,-71.174748
"1468",42.303506,-71.071275
