stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
814386,0,FALSE,24,,109 Arlington,,42.670566216451,-71.298506176294
814387,0,FALSE,26,,Concord Rd & Blanchard Ave,,42.5588618584938,-71.2694780063271
814389,1,FALSE,28,,11 Technology,,42.627487050077,-71.3625801839318
814390,0,FALSE,29,,Gorham St & Blossom St,,42.626639,-71.307456
814391,0,FALSE,30,,Westford St & Gates St,,42.6368674035375,-71.3201062902583
814392,0,FALSE,31,,Andover St & Cobleigh Dr,,42.6447302991082,-71.2623619754379
814393,0,FALSE,32,,Andover St & Longmeadow Rd,,42.6443421511361,-71.260586627962
814394,0,FALSE,33,,1158 Gorham,,42.624092,-71.306372
814396,0,FALSE,35,,Tyngsboro Rd & Pailet Dr,,42.6453954531402,-71.3928253554633
814397,0,FALSE,36,,Middlesex St & Canton St,,42.6386232190018,-71.3336764685012
814399,0,FALSE,39,,Old Elm St & Wilson St,,42.5906407939436,-71.2847558058902
814400,0,FALSE,,,Chelmsford St & Independence Dr,,42.603365,-71.345789
814401,0,FALSE,41,,Middlesex St & Stevens St,,42.6384856249038,-71.3345199311746
814402,0,FALSE,42,,Carlisle St & Devine Ave,,42.6152140910776,-71.3058405418831
814403,0,FALSE,43,,Gorham St & Carlisle St,,42.604898,-71.299773
814405,1,FALSE,45,,Old Meadow Rd & Avon St,,42.6580781790721,-71.3370673711391
814406,2,FALSE,46,,Father Norton Manor,,42.6437079095698,-71.3014729155516
814407,1,FALSE,48,,Westford St & Gates St,,42.6366277408352,-71.3204851885839
814408,0,FALSE,49,,Gorham St & Lundberg St,,42.622089,-71.305608
814409,0,FALSE,50,,Andover St & Trull Rd,,42.6436461753837,-71.2566491403776
814410,0,FALSE,51,,Dalton Rd & Cortez St,,42.6087299486832,-71.3480072438255
814411,1,FALSE,52,,Drum Hill Rd & Technology Dr,,42.626879,-71.357842
814413,0,FALSE,54,,Dalton Rd & Woodlawn Ave,,42.60864,-71.348404
814414,0,FALSE,55,,Bridge St & Emerson Ave,,42.6662425011173,-71.3034573236873
814415,0,FALSE,56,,Middlesex St & Tobin Ave,,42.6357652114956,-71.3712364273181
814417,0,FALSE,58,,Lakeview Ave & Doyle Ave,,42.670271822439,-71.3273489579427
814418,4,TRUE,59,,Middlesex & Elliot St,,42.6412220710277,-71.3110465937424
814419,0,FALSE,60,,1337 Lakeview,,42.671171,-71.328635
814421,0,FALSE,62,,Pollard St and High St,,42.578878,-71.278231
814422,0,FALSE,63,,Gorham St & Cosgrove St,,42.6192535110276,-71.304682109519
814423,0,FALSE,64,,Andover St & Green Meadow Dr,,42.6420333775328,-71.2528328306885
814424,0,FALSE,65,,Durnstable Rd & Dunshire Dr,,42.6426343811632,-71.3950346660566
814425,0,FALSE,66,,Stewart St & Tyngsboro Rd,,42.6797587573933,-71.3742118231989
814426,2,FALSE,67,,High St & Chestnut St,,42.6434856573503,-71.3015711597126
814428,0,FALSE,69,,Andover St & Green Meadow Dr,,42.64156,-71.251423
814429,0,FALSE,70,,Billerica Rd & Industrial Ave,,42.598045,-71.335367
814430,0,FALSE,71,,Bridge St & Lafayette St,,42.670482,-71.30414
814431,0,FALSE,72,,Dalton Rd & Jensen Ave,,42.60947,-71.346652
814432,0,FALSE,73,,Princeton St & Church St,,42.633948,-71.377028
814434,0,FALSE,75,,Woburn St & Carmine St,,42.6205246043174,-71.2913710043048
814435,0,FALSE,76,,Andover St & Sheridan Ln,,42.6413044580414,-71.250094364418
814436,0,FALSE,77,,Gorham St & Carlisle St,,42.617363281336,-71.3042601178927
814437,0,FALSE,78,,Main St & Pine Ave,,42.5619529923334,-71.1832662346631
814438,0,FALSE,79,,Gorham St & Carleton Ave,,42.60272,-71.298075
814439,0,FALSE,80,,1448 Andover,,42.6421217325263,-71.2482735717583
814440,0,FALSE,81,,1469 Andover,,42.6423983507163,-71.2471517668648
814441,1,FALSE,82,,Mammoth Rd & 5th Ave,,42.6524430207602,-71.3354814008565
814442,1,FALSE,83,,Andover St & High St,,42.6420423488051,-71.299689503375
814443,0,FALSE,84,,Main St & Massachusetts Ave,,42.562045,-71.183164
814444,0,FALSE,85,,Gorham St & Sprague Ave,,42.6020343503947,-71.2981523447737
814445,1,FALSE,86,,University Ave & White St,,42.655097,-71.32868
814446,1,FALSE,87,,Alpha Rd & Stuart Rd,,42.592354,-71.325631
814447,0,FALSE,88,,Bedford Springs Apartments,,42.510411,-71.23619
814449,0,FALSE,91,,Beech St & 10th St,,42.65385,-71.298375
814450,0,FALSE,92,,Gorham St & Devine Ave,,42.615089912113,-71.3034047078278
814451,0,FALSE,93,,Gorham St & Devine Ave,,42.6149851769295,-71.3035074606003
814452,0,FALSE,94,,Middlesex St & Aldea St,,42.6375598135246,-71.3456311697964
814453,0,FALSE,95,,Andover St & Fort Hill Ave,,42.6419364316145,-71.2994218126955
814454,0,FALSE,96,,Dracut High School,,42.6752220857494,-71.3349759968664
814455,0,FALSE,97,,Andover St & North St,,42.642891,-71.244307
814456,0,FALSE,98,,Andover St & North St,,42.642775,-71.243968
814457,0,FALSE,99,,Middlesex Tpk & Oak Park Dr,,42.519006,-71.246466
814459,0,FALSE,101,,Lakeview Ave & Litchfield Ave,,42.676452,-71.33652
814460,1,FALSE,102,,Wood St & Redwood Ln,,42.6301601602425,-71.3550034327096
814461,0,FALSE,103,,Middlesex St & Samuel St,,42.63621,-71.348932
814462,0,FALSE,104,,16 Boston Rd,,42.5951121336151,-71.3516614473032
814463,0,FALSE,105,,16 Carlisle,,42.613005,-71.306633
814464,0,FALSE,106,,160 Middlesex,,42.5211394611392,-71.2494087811245
814465,0,FALSE,107,,Tyngsboro Rd & Cross St,,42.647781,-71.396431
814468,0,FALSE,110,,Frost Rd & Fletcher Dr,,42.6955809899794,-71.4164670573157
814470,0,FALSE,112,,Groton Rd & Dunstable Rd,,42.639742,-71.385247
814471,0,FALSE,113,,Lakeview Apartments Tyngsborough,,42.68375,-71.380638
814472,0,FALSE,114,,Wilson St & Billerica Rd,,42.5980131400793,-71.348060903297693
814473,0,FALSE,115,,Nesmith St & Mansur St,,42.640044050657004,-71.2959470580519
814474,1,FALSE,116,,University Ave & White St,,42.6553784125759,-71.3293653316809
814475,0,FALSE,117,,Lakeview Ave & Tennis Plaza Rd,,42.679491,-71.341691
814476,0,FALSE,118,,Middlesex St & Cornell St,,42.6351344909056,-71.3538889939931
814477,0,FALSE,119,,Lakeview Ave & Tennis Plaza Rd,,42.679345,-71.341571
814478,0,FALSE,120,,Middlesex Tpk & 4th Ave,,42.4917390969101,-71.2243493628123
814479,0,FALSE,121,,Middlesex St & Cornells St,,42.635019,-71.353726
814480,0,FALSE,122,,175 Littleton,,42.591079,-71.370518
814481,1,FALSE,177 River Road,,River Rd & Trull Ln,,42.65362957,-71.277718
814482,0,FALSE,123,,Lakeview Ave & Pointsetta Ave,,42.6809587587527,-71.3885879640109
814483,0,FALSE,124,,179 Littleton,,42.5899744882732,-71.3726668865673
814485,0,FALSE,126,,Lakeview Ave & Pointsetta Ave,,42.68102,-71.389006
814486,0,FALSE,127,,180 Tyngsboro,,42.6485308800118,-71.3973191366744
814487,0,FALSE,128,,Lakeview Ave & St Paul St,,42.6806124830345,-71.3451712365903
814488,0,FALSE,129,,Groton Rd & Scotty Hollow Dr,,42.633373,-71.401481
814489,0,FALSE,130,,Middlesex St Middlesex Plaza,,42.634864871459,-71.356611173945
814491,0,FALSE,132,,Gorham St & Summer St,,42.6393950009555,-71.3089405044822
814492,0,FALSE,133,,Princeton St & Brouilette St,,42.6339181935974,-71.3641355037039
814494,0,FALSE,135,,Woburn St & Easton St,,42.6196906438827,-71.2901360832037
814495,0,FALSE,136,,Lawrence St & Cady St,,42.6389545114075,-71.3042649237217
814496,0,FALSE,137,,Main St & Wisser St,,42.5590620449582,-71.1822341872075
814497,0,FALSE,139,,Middlesex St & Dingwell St,,42.635044,-71.35898
814498,0,FALSE,140,,Boston Rd & Amherst St,,42.5992829656209,-71.2989229394035
814499,0,FALSE,141,,Liberty St & Grace St,,42.6333365753035,-71.3259327847884
814500,0,FALSE,142,,Market Basket Plaza,,42.590495,-71.204354
814501,1,FALSE,143,,Wentworth Ave & Hovey St,,42.637987514336,-71.286639776581
814502,0,FALSE,144,,Andover St & Radcliff Rd,,42.642658772157,-71.2276728814999
814503,0,FALSE,145,,Broadway St & Suffolk St,,42.6443044450584,-71.317391738233
814505,0,FALSE,147,,Middlesex St & Nelson St,,42.635419477232404,-71.3607748076206
814506,0,FALSE,148,,Middlesex St & Thorncliff Ave,,42.635633,-71.361334
814507,0,FALSE,149,,Lakeview Ave & Pine St,,42.683026,-71.350739
814508,0,FALSE,150,,Rogers St & Park Ave,,42.636579,-71.296092
