DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
SA,2738280,NA,474.71666666666664,1248.3833333333334,14,59.512820512820525,60.000000000000114,60,480,1110,20,TRUE,FALSE,,,Belmont St and New Arnone School,,42.0796709718404,-71.0241083048382
SA,2740072,NA,477.06666666666666,1251.3333333333333,14,59.55897435897435,60,60,480,1110,20,TRUE,FALSE,,,Crescent St and Otis St,,42.0807976096259,-71.0140363977136
SA,2740073,NA,442.78333333333336,1263.4833333333333,15,58.621428571428574,60,60,480,1110,20,TRUE,FALSE,,,Crescent St and Brockton Day Nursery,,42.0803838944092,-71.0129432168714
SA,2740074,NA,446.8333333333333,1268.5333333333333,15,58.69285714285714,60,60,480,1110,20,TRUE,FALSE,,,Centre St and Hill St,,42.0847639005012,-70.9994449634259
SA,2740116,NA,473.73333333333335,1247.1666666666667,14,59.4948717948718,60.000000000000114,60,480,1110,20,TRUE,FALSE,,,St Coleman's School,,42.0802063152655,-71.0061000621133
SA,2740154,NA,474.15,1251.2333333333333,14,59.77564102564103,60,60,480,1110,20,TRUE,FALSE,,,Jehovah's Witness Hall,,42.097304621424,-71.0046255052761
SA,2740249,NA,390.85,1050.85,11,65.99999999999999,120,65.99999999999997,480,1110,20,FALSE,FALSE,,,Park St and Belmont Ave,,42.1201259191834,-71.089176139058
SA,2740250,NA,438.28333333333336,1098.2833333333333,11,66,119.99999999999994,65.99999999999997,480,1110,20,FALSE,FALSE,,,Park St in front of Blue Hill Nursing Home,,42.1093621595426,-71.0710590071145
SA,2740251,NA,458.3,1118.3,11,66,119.99999999999994,65.99999999999997,480,1110,20,TRUE,FALSE,,,Belair St and Oak St,,42.1008596262412,-71.039187712875
SA,3880713,NA,366.73333333333335,1276.85,26,36.404666666666664,86.75,60,480,1110,20,TRUE,FALSE,,,Oak St at DW Field Park,,42.1014553655062,-71.0419126241617
SA,3880714,NA,456.75,1240.9833333333333,25,32.67638888888889,60,55.76666666666665,480,1110,20,TRUE,FALSE,,,Oak St across DW Field Park,,42.1013211947757,-71.0421174018119
SA,799180,NA,320,1425,302,3.6710963455149503,60,15,480,1110,20,TRUE,TRUE,001,,BAT Center,,42.0852906746392,-71.0152682367706
SA,799181,NA,441.9166666666667,1262.3833333333334,26,32.81866666666667,60,59.953333333333376,480,1110,20,TRUE,FALSE,002,,Commercial St and School St,,42.081719,-71.01537
SA,799182,NA,321.5833333333333,1336.5833333333333,39,26.710526315789473,75,57.9666666666667,480,1110,20,TRUE,FALSE,003,,School St and Lincoln St,,42.0828828768124,-71.0181431168356
SA,799183,NA,443.5833333333333,1024.4833333333333,11,58.09,60,60,480,1110,20,FALSE,FALSE,004,,Main St and Centre St,,42.0840121591972,-71.0197335717583
SA,799184,NA,443.8333333333333,1024.8,11,58.096666666666664,60,60,480,1110,20,FALSE,FALSE,005,,Main St and Petronelli Way,,42.0847349812267,-71.0197604785042
SA,799185,NA,444.05,1025.0666666666666,11,58.10166666666666,60.00000000000006,60.00000000000001,480,1110,20,FALSE,FALSE,006,,Main St and Court St,,42.0853948918191,-71.0197727263546
SA,799186,NA,322.6333333333333,1337.6333333333334,39,26.710526315789476,75,56.633333333333326,480,1110,20,TRUE,FALSE,007,,North Main St and Linden St,,42.087573,-71.019367
SA,799187,NA,323.03333333333336,1338.0333333333333,39,26.710526315789473,75,56.11666666666664,480,1110,20,TRUE,FALSE,008,,North Main St and Rosseter St,,42.089744,-71.019236
SA,799188,NA,323.23333333333335,1338.2333333333333,39,26.710526315789473,75,55.866666666666674,480,1110,20,TRUE,FALSE,009,,North Main St and Elliot St,,42.090809,-71.019206
SA,799189,NA,323.53333333333336,1338.5333333333333,39,26.710526315789473,75,55.49999999999996,480,1110,20,TRUE,FALSE,010,,North Main St and Lebanon St,,42.0924163851586,-71.019202927578
SA,799190,NA,323.71666666666664,1338.7166666666667,39,26.710526315789476,75,55.250000000000014,480,1110,20,TRUE,FALSE,011,,North Main St and East Ashland St,,42.093465,-71.019262
