"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"112","SA","814454",NA,536,1076,10,60,60,60,480,1110,20,FALSE,FALSE,"96","","Dracut High School","",c(213526.847545855, 936083.920863301)
"113","SA","814457",NA,552.55,1092.55,10,60,60,60,480,1110,20,FALSE,FALSE,"99","","Middlesex Tpk & Oak Park Dr","",c(220833.483338698, 918748.74630863)
"114","SA","814459",NA,536.2,1076.2,10,60,60,60,480,1110,20,FALSE,FALSE,"101","","Lakeview Ave & Litchfield Ave","",c(213400.025494088, 936220.303524595)
"115","SA","814460",NA,477.066666666667,1087.06666666667,21,30.5,37.6333333333334,32.8164298724955,480,1110,20,FALSE,FALSE,"102","","Wood St & Redwood Ln","",c(211893.730290017, 931075.218604824)
"116","SA","814461",NA,491.65,1091.65,11,60,60,60,480,1110,20,FALSE,FALSE,"103","","Middlesex St & Samuel St","",c(212390.564985967, 931748.127220648)
"117","SA","814462",NA,500.75,1076.75,20,30.3157894736842,36,31.5,480,1110,20,FALSE,FALSE,"104","","16 Boston Rd","",c(212174.63609653, 927182.416502893)
"118","SA","814463",NA,563.5,1111.03333333333,17,34.2208333333333,60,45.7063760704574,480,1110,20,FALSE,FALSE,"105","","16 Carlisle","",c(215865.758314228, 929177.422237408)
"119","SA","814464",NA,504.2,1044.2,10,60,60,60,480,1110,20,FALSE,FALSE,"106","","160 Middlesex","",c(220590.972568076, 918985.018060724)
"120","SA","814465",NA,467.6,1067.6,11,60,60,60,480,1110,20,FALSE,FALSE,"107","","Tyngsboro Rd & Cross St","",c(208493.148808978, 933027.676963052)
"121","SA","814468",NA,555.85,1095.85,10,60,60,60,480,1110,20,FALSE,FALSE,"110","","Frost Rd & Fletcher Dr","",c(206844.897587229, 938335.789574252)
"122","SA","814470",NA,514.85,1054.85,10,60,60,60,480,1110,20,FALSE,FALSE,"112","","Groton Rd & Dunstable Rd","",c(209411.490698849, 932135.837763074)
"123","SA","814471",NA,543,1083,10,60,60,60,480,1110,20,FALSE,FALSE,"113","","Lakeview Apartments Tyngsborough","",c(209782.657408741, 937025.015941431)
"124","SA","814472",NA,498.166666666667,1074.5,20,30.3333333333333,36.3333333333334,31.6520146520147,480,1110,20,FALSE,FALSE,"114","","Wilson St & Billerica Rd","",c(212469.570317799, 927505.190363417)
"125","SA","814473",NA,496.533333333333,1096.53333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"115","","Nesmith St & Mansur St","",c(216735.352466643, 932183.07812961)
"126","SA","814474",NA,525.183333333333,1130.18333333333,11,60.5,60.5000000000001,60.5371900826446,480,1110,20,FALSE,FALSE,"116","","University Ave & White St","",c(213991.157192868, 933880.477294592)
"127","SA","814475",NA,536.783333333333,1076.78333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"117","","Lakeview Ave & Tennis Plaza Rd","",c(212975.546155442, 936557.09492789)
"128","SA","814476",NA,491.433333333333,1031.43333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"118","","Middlesex St & Cornell St","",c(211984.198460705, 931627.946308018)
"129","SA","814477",NA,566.816666666667,1106.81666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"119","","Lakeview Ave & Tennis Plaza Rd","",c(212985.411878331, 936540.894598938)
"130","SA","814478",NA,513.7,1053.7,10,60,60,60,480,1110,20,FALSE,FALSE,"120","","Middlesex Tpk & 4th Ave","",c(222660.641436621, 915725.572008032)
"131","SA","814479",NA,490.533333333333,1090.53333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"121","","Middlesex St & Cornells St","",c(211997.58940967, 931615.139946989)
"132","SA","814480",NA,503.283333333333,1043.28333333333,7,90,90,90,480,1110,20,FALSE,FALSE,"122","","175 Littleton","",c(210627.697766859, 926731.882110985)
"133","SA","814481",NA,496,1100,22,28.7619047619048,56,52.2119205298013,480,1110,20,FALSE,FALSE,"177 River Road","","River Rd & Trull Ln","",c(218226.468134884, 933695.960657913)
"134","SA","814482",NA,561,1101,10,60,60,60,480,1110,20,FALSE,FALSE,"123","","Lakeview Ave & Pointsetta Ave","",c(209131.500540283, 936714.065466887)
"135","SA","814483",NA,503.516666666667,1043.51666666667,7,90,90,90,480,1110,20,FALSE,FALSE,"124","","179 Littleton","",c(210451.503516918, 926608.923812537)
"136","SA","814485",NA,544.233333333333,1084.23333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"126","","Lakeview Ave & Pointsetta Ave","",c(209097.228839156, 936720.823866509)
"137","SA","814486",NA,467.2,1067.2,11,60,60,60,480,1110,20,FALSE,FALSE,"127","","180 Tyngsboro","",c(208420.217149365, 933110.889517022)
"138","SA","814487",NA,566.333333333333,1106.33333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"128","","Lakeview Ave & St Paul St","",c(212690.068259202, 936681.152686849)
"139","SA","814488",NA,518.366666666667,1058.36666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"129","","Groton Rd & Scotty Hollow Dr","",c(208080.873698464, 931426.673760747)
"140","SA","814489",NA,492,1032,10,60,60,60,480,1110,20,FALSE,FALSE,"130","","Middlesex St Middlesex Plaza","",c(211760.972585485, 931597.616799987)
"141","SA","814491",NA,516.116666666667,1056.11666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"132","","Gorham St & Summer St","",c(215669.861457022, 932108.51040968)
"142","SA","814492",NA,479,1079,21,30,43.6666666666666,36.2259259259259,480,1110,20,FALSE,FALSE,"133","","Princeton St & Brouilette St","",c(211143.983501738, 931491.445092603)
"143","SA","814494",NA,492.283333333333,1032.28333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"135","","Woburn St & Easton St","",c(217217.500092391, 929923.289166122)
"144","SA","814495",NA,486.383333333333,1026.38333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"136","","Lawrence St & Cady St","",c(216053.443696863, 932060.448215834)
"145","SA","814496",NA,467.466666666667,1067.46666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"137","","Main St & Wisser St","",c(226094.963750293, 923215.887259996)
"146","SA","814497",NA,489.666666666667,1089.66666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"139","","Middlesex St & Dingwell St","",c(211566.645100635, 931617.191319023)
"147","SA","814498",NA,457.133333333333,997.133333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"140","","Boston Rd & Amherst St","",c(216501.960854891, 927654.592003093)
"148","SA","814499",NA,524.716666666667,1064.71666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"141","","Liberty St & Grace St","",c(214277.604635534, 931432.529188418)
"149","SA","814500",NA,474,1074,11,60,60,60,480,1110,20,FALSE,FALSE,"142","","Market Basket Plaza","",c(224266.387329167, 926700.99793051)
"150","SA","814501",NA,505.283333333333,1105.28333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"143","","Wentworth Ave & Hovey St","",c(217499.256785487, 931956.496239113)
"151","SA","814505",NA,489.45,1089.45,11,60,60,60,480,1110,20,FALSE,FALSE,"147","","Middlesex St & Nelson St","",c(211419.364679187, 931658.659271487)
"152","SA","814506",NA,493.716666666667,1033.71666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"148","","Middlesex St & Thorncliff Ave","",c(211373.460740945, 931682.303680799)
"153","SA","814507",NA,537.683333333333,1077.68333333333,10,60,60,60,480,1110,20,FALSE,FALSE,"149","","Lakeview Ave & Pine St","",c(212233.254786597, 936948.448005403)
"154","SA","814508",NA,524.366666666667,1124.36666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"150","","Rogers St & Park Ave","",c(216724.385284895, 931798.135677313)
"155","SA","814509",NA,565.466666666667,1105.46666666667,10,60,60,60,480,1110,20,FALSE,FALSE,"151","","Lakeview Ave & Mill St","",c(212213.856380176, 936933.639552182)
"156","SA","814510",NA,494.916666666667,1094.91666666667,11,60,60,60,480,1110,20,FALSE,FALSE,"152","","Burnham Rd & Russell St","",c(218539.276505152, 933483.87897499)
