"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"343","SA","799577",NA,441.25,1261.88333333333,15,58.6166666666667,60,59.0410671974221,480,1110,20,TRUE,FALSE,"523","","Court St and Albert Ave","",c(240740.2848373, 870843.138840424)
"344","SA","799578",NA,441.5,1262.25,15,58.625,60,59.0442430703625,480,1110,20,TRUE,FALSE,"524","","Court St and Rufus St","",c(240878.392009535, 870868.262517661)
"345","SA","799579",NA,441.75,1262.61666666667,15,58.6333333333333,60,59.0474512033352,480,1110,20,TRUE,FALSE,"525","","Court St and Cary St","",c(240999.988631038, 870915.39651256)
"346","SA","799580",NA,441.866666666667,1262.81666666667,15,58.6392857142857,60,59.0497624703088,480,1110,20,TRUE,FALSE,"526","","Court St and Rainville St","",c(241044.662623718, 870972.858879864)
"347","SA","799581",NA,442.233333333333,1263.35,15,58.6511904761905,60,59.054434340769,480,1110,20,TRUE,FALSE,"527","","Court St and Ida Ave","",c(241170.862318272, 871138.093402477)
"348","SA","799582",NA,442.433333333333,1263.66666666667,15,58.6595238095238,60,59.0577437729161,480,1110,20,TRUE,FALSE,"528","","Court St and Kathleen Rd","",c(241247.1374093, 871223.843049795)
"349","SA","799583",NA,443,1264.51666666667,15,58.6797619047619,60,59.0659150081489,480,1110,20,TRUE,FALSE,"529","","Court St and Pontiac Rd","",c(241521.543843543, 871395.283354142)
"350","SA","799584",NA,443.266666666667,1264.9,15,58.6880952380952,60,59.0693347938388,480,1110,20,TRUE,FALSE,"530","","Court St and Mildred Rd","",c(241646.922962949, 871472.107428109)
"351","SA","799585",NA,443.766666666667,1265.65,15,58.7059523809524,60,59.0767711691981,480,1110,20,TRUE,FALSE,"531","","Court St at Cardinal Spellman","",c(241896.062715682, 871618.310807484)
"352","SA","799586",NA,444.033333333333,1266.06666666667,15,58.7166666666667,60,59.0813038130381,480,1110,20,TRUE,FALSE,"532","","Court St and Deed Cir","",c(242029.382563412, 871693.967093193)
"353","SA","799587",NA,444.366666666667,1266.55,15,58.7273809523809,60,59.0858895353159,480,1110,20,TRUE,FALSE,"533","","Court St and Quincy St","",c(242197.556801647, 871778.498003275)
"354","SA","799589",NA,444.933333333333,1267.4,15,58.7476190476191,60,59.0946961714085,480,1110,20,TRUE,FALSE,"535","","North Quincy St and Regent Rd","",c(242167.34815172, 872085.324253835)
"355","SA","799590",NA,445.083333333333,1267.63333333333,15,58.7535714285714,60,59.0973223512249,480,1110,20,TRUE,FALSE,"536","","North Quincy St and East Ashland St","",c(242145.050300723, 872176.04908158)
"356","SA","799591",NA,445.366666666667,1268.06666666667,15,58.7642857142857,60,59.102090677039,480,1110,20,TRUE,FALSE,"537","","North Quincy St and Anne Marie Dr","",c(242104.410350543, 872332.531051587)
"357","SA","799592",NA,445.616666666667,1268.43333333333,15,58.7726190476191,60,59.1058359834444,480,1110,20,TRUE,FALSE,"538","","North Quincy St and Rosemary St","",c(242068.111795272, 872468.712719118)
"358","SA","799593",NA,446.3,1269.46666666667,15,58.7976190476191,60,59.1172639535668,480,1110,20,TRUE,FALSE,"539","","North Quincy St and VFW Rd","",c(241991.45462429, 872854.125316813)
"359","SA","799595",NA,447,1270.5,15,58.8214285714286,60,59.1284153005465,480,1110,20,TRUE,FALSE,"541","","North Quincy St and Maplewood","",c(241713.214166286, 873132.824193786)
"360","SA","799596",NA,447.616666666667,1271.43333333333,15,58.8440476190476,60,59.1392505748987,480,1110,20,TRUE,FALSE,"542","","North Quincy St and Pratt St","",c(241505.260017873, 873403.616695687)
"361","SA","799597",NA,447.816666666667,1271.73333333333,15,58.8511904761905,60,59.1427210815549,480,1110,20,TRUE,FALSE,"543","","North Quincy St and Armiston St","",c(241486.895789287, 873516.692616862)
"362","SA","799598",NA,448.95,1273.43333333333,29,29.4458333333333,36.55,31.0402740436772,480,1110,20,TRUE,FALSE,"544","","North Quincy St and Hovendon Ave","",c(241342.165753323, 874136.855362689)
"363","SA","799599",NA,449.1,1273.65,15,58.8964285714286,60,59.1652446789158,480,1110,20,TRUE,FALSE,"545","","Hovendon Ave and Kevin Rd","",c(241261.447329771, 874123.609252638)
"364","SA","799600",NA,449.583333333333,1274.38333333333,15,58.9142857142857,60,59.1743937924345,480,1110,20,TRUE,FALSE,"546","","Hovendon Ave and Elsie Rd","",c(240988.067182866, 874148.673018698)
"365","SA","799601",NA,449.766666666667,1274.65,15,58.9202380952381,60,59.1774759393584,480,1110,20,TRUE,FALSE,"547","","Hovendon Ave and Lynn Rd","",c(240893.945573964, 874122.135486352)
"366","SA","799602",NA,450.016666666667,1275.01666666667,15,58.9285714285714,60,59.1818181818182,480,1110,20,TRUE,FALSE,"548","","Hovendon Ave and Sully Rd","",c(240771.474445437, 874049.784051722)
"367","SA","799603",NA,450.533333333333,1275.8,15,58.947619047619,60,59.1918625629426,480,1110,20,TRUE,FALSE,"549","","Hovendon Ave and Belcher St","",c(240528.651083842, 873880.441477031)
"368","SA","799604",NA,450.983333333333,1276.48333333333,15,58.9642857142857,60,59.2007874015748,480,1110,20,TRUE,FALSE,"550","","Hovendon Ave and Haskell St","",c(240303.845091487, 873740.089392654)
"369","SA","799605",NA,451.3,1276.96666666667,15,58.9761904761905,60,59.2072399407886,480,1110,20,TRUE,FALSE,"551","","Hovendon Ave and Jordan St","",c(240151.134072443, 873645.805726455)
"370","SA","799606",NA,451.633333333333,1277.46666666667,15,58.9880952380952,60,59.2137571476623,480,1110,20,TRUE,FALSE,"552","","Hovendon Ave and Bonney St","",c(239991.130911026, 873538.710612825)
"371","SA","799607",NA,451.85,1277.76666666667,15,58.9940476190476,60,59.2170399892375,480,1110,20,TRUE,FALSE,"553","","Hovendon Ave and Sprague St","",c(239894.319586948, 873473.850933006)
"372","SA","799608",NA,452.133333333333,1278.2,15,59.0047619047619,60,59.2229898044279,480,1110,20,TRUE,FALSE,"554","","Hovendon Ave and Angerer Ave","",c(239769.115182246, 873369.068200466)
"373","SA","799609",NA,455.15,1282.71666666667,15,59.1119047619048,60,59.2853600247043,480,1110,20,TRUE,FALSE,"555","","Field St and Spark St","",c(239695.843510107, 873000.447361)
"374","SA","799610",NA,455.3,1282.95,15,59.1178571428571,60,59.2889778287924,480,1110,20,TRUE,FALSE,"556","","MBTA Montello Station","",c(239646.669025216, 873021.607617294)
"375","SA","799611",NA,455.4,1283.1,15,59.1214285714286,60,59.2911562160203,480,1110,20,TRUE,FALSE,"557","","Spark St and Cameron Cooper St","",c(239617.243034826, 873078.534361551)
"376","SA","799612",NA,455.633333333333,1283.45,15,59.1297619047619,60,59.2962615850262,480,1110,20,TRUE,FALSE,"558","","Spark St and Sylvan St","",c(239553.153716613, 873194.579588742)
"377","SA","799613",NA,457.6,1286.4,15,59.2,60,59.3405405405405,480,1110,20,TRUE,FALSE,"559","","Howard St and Winter St","",c(239484.588058878, 873357.140082251)
"378","SA","799614",NA,457.916666666667,1286.86666666667,15,59.2107142857143,60,59.3474908016165,480,1110,20,TRUE,FALSE,"560","","Howard St and Claremont Ct","",c(239449.191745044, 873534.215140774)
"379","SA","799615",NA,458.116666666667,1287.18333333333,15,59.2190476190476,60,59.3529323469497,480,1110,20,TRUE,FALSE,"561","","Howard St and Chisholm Ave","",c(239425.965948299, 873650.045906099)
"380","SA","799616",NA,459.283333333333,1288.91666666667,15,59.2595238095238,60,59.37980767943,480,1110,20,TRUE,FALSE,"562","","449 Howard Street","",c(239739.044222038, 874185.066370386)
"381","SA","799617",NA,459.55,1289.33333333333,15,59.2702380952381,60,59.3870451456538,480,1110,20,TRUE,FALSE,"563","","Howard St at Eisenhower Estates","",c(239860.622307059, 874285.163180149)
"382","SA","799622",NA,463.966666666667,1235.96666666667,14,59.3846153846154,60,59.4611398963731,480,1110,20,TRUE,FALSE,"568","","North Quincy St and Jon Dr","",c(241307.672910731, 874378.238470954)
"383","SA","799623",NA,464.2,1236.31666666667,14,59.3935897435897,60,59.467887337118,480,1110,20,TRUE,FALSE,"569","","North Quincy St and Brookfield Dr","",c(241327.068199755, 874285.938796782)
"384","SA","799625",NA,465.233333333333,1237.85,14,59.4320512820513,60,59.4971809363562,480,1110,20,TRUE,FALSE,"571","","North Quincy St at St Nick Church","",c(241403.095619074, 873886.408504272)
"385","SA","799627",NA,466.1,1239.16666666667,14,59.4666666666667,60,59.5240657698057,480,1110,20,TRUE,FALSE,"573","","North Quincy St and Christopher Rd","",c(241469.620337494, 873543.137618402)
"386","SA","799628",NA,466.283333333333,1239.41666666667,14,59.4717948717949,60,59.5280905981432,480,1110,20,TRUE,FALSE,"574","","North Quincy St and Bedford St","",c(241483.749275423, 873475.13260311)
"387","SA","799667",NA,453.6,1280.41666666667,15,59.0583333333333,60,59.2535228822727,480,1110,20,TRUE,FALSE,"619","","Crosby Gardens","",c(240018.940110697, 872907.633832005)
"388","SA","799683",NA,470.166666666667,1245.25,14,59.6217948717949,60,59.6505841665771,480,1110,20,TRUE,FALSE,"635","","Coe Rd and Upton St","",c(241192.196941403, 872571.063327596)
"389","SA","799684",NA,470.833333333333,1246.26666666667,14,59.648717948718,60,59.6735431085128,480,1110,20,TRUE,FALSE,"636","","Coe Rd and Norwich Rd","",c(241455.50783542, 872623.14401844)
"390","SA","799685",NA,471,1246.5,14,59.6538461538462,60,59.6779497098646,480,1110,20,TRUE,FALSE,"637","","Coe Rd and Alphonse Rd","",c(241515.986337253, 872634.940211461)
"391","SA","799686",NA,471.45,1247.18333333333,14,59.6717948717949,60,59.6934570872007,480,1110,20,TRUE,FALSE,"638","","Alphonse Rd and Annella Rd","",c(241582.682162874, 872504.044211617)
"392","SA","799687",NA,471.633333333333,1247.45,14,59.6782051282051,60,59.6990271899862,480,1110,20,TRUE,FALSE,"639","","Alphonse Rd and Waleco Rd","",c(241601.691723879, 872436.512568419)
"393","SA","799688",NA,472.3,1248.45,14,59.7038461538462,60,59.721474586098,480,1110,20,TRUE,FALSE,"640","","Colgate Rd and Nicholson Dr","",c(241534.769972031, 872240.295893645)
"394","SA","799689",NA,472.633333333333,1248.96666666667,14,59.7179487179487,60,59.7339344496923,480,1110,20,TRUE,FALSE,"641","","Colgate Rd and East Ashland St","",c(241545.072506079, 872106.179924766)
"395","SA","799690",NA,473.083333333333,1249.63333333333,14,59.7346153846154,60,59.748763762797,480,1110,20,TRUE,FALSE,"642","","East Ashland St and Bishop St","",c(241393.697570765, 872076.966514205)
"396","SA","799691",NA,473.583333333333,1250.38333333333,14,59.7538461538462,60,59.7660144181256,480,1110,20,TRUE,FALSE,"643","","East Ashland St and Eastfield Dr","",c(241199.17123734, 872028.288575764)
"397","SA","799692",NA,474.333333333333,1251.51666666667,14,59.7833333333333,60,59.7927562494192,480,1110,20,TRUE,FALSE,"644","","East Ashland St and Thayer St","",c(240902.677485567, 871983.044276271)
"398","SA","799693",NA,474.933333333333,1252.4,14,59.8051282051282,60,59.8127479563254,480,1110,20,TRUE,FALSE,"645","","East Ashland St and North Cary St","",c(240691.795701561, 871905.71827516)
"399","SA","799698",NA,477.466666666667,1256.21666666667,14,59.9038461538462,60,59.9056982343499,480,1110,20,TRUE,FALSE,"650","","North Montello St and Lebanon St","",c(239915.469928947, 871430.889026424)
"400","SA","799699",NA,478,1257,14,59.9230769230769,60,59.9242618741977,480,1110,20,TRUE,FALSE,"651","","North Montello St and Elliot St","",c(239919.055921102, 871221.092229725)
"401","SA","799700",NA,478.466666666667,1257.71666666667,14,59.9423076923077,60,59.9429740134745,480,1110,20,TRUE,FALSE,"652","","North Montello St and Charles St","",c(239923.687819529, 871031.183484039)
"402","SA","799701",NA,328.7,1343.7,28,37.5925925925926,60,42.1428571428572,480,1110,20,TRUE,FALSE,"660","","West Main St and Bows Ln","",c(238358.546981944, 874039.359640231)
"403","SA","799702",NA,328.85,1343.85,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"661","","West Main St and Maple Ave","",c(238301.492862076, 874098.807071811)
"404","SA","799703",NA,329.183333333333,1344.18333333333,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"662","","West Main St and Oak St","",c(238179.04779707, 874261.198950385)
"405","SA","799704",NA,329.416666666667,1344.41666666667,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"663","","West Main St and Glendower St","",c(238122.901181714, 874382.853835085)
"406","SA","799705",NA,329.633333333333,1344.63333333333,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"664","","West Main St and School St","",c(238071.33025728, 874499.757716926)
"407","SA","799706",NA,329.8,1344.8,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"665","","West Main St and Dawson St","",c(238030.880902356, 874594.062968006)
"408","SA","799707",NA,329.916666666667,1344.91666666667,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"666","","West Main St and Everett St","",c(238000.755323164, 874660.211423195)
"409","SA","799708",NA,330.316666666667,1345.31666666667,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"667","","West Main St and West Spring St","",c(237938.355598351, 874884.799202924)
"410","SA","799709",NA,330.5,1345.5,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"668","","West Main St and Gill St","",c(237920.448886714, 875000.996813425)
"411","SA","799710",NA,330.916666666667,1345.91666666667,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"669","","West Main St and Rock St","",c(237900.000269365, 875251.801898707)
"412","SA","799711",NA,331.433333333333,1346.43333333333,28,37.5925925925926,60,42.1428571428571,480,1110,20,TRUE,FALSE,"670","","West Main St and Bartlett St","",c(237882.411411358, 875555.382417288)
"413","SA","799713",NA,332.15,1347.1,28,37.5907407407407,60,42.1405019951722,480,1110,20,TRUE,FALSE,"672","","East Main St and East High St","",c(238048.108752028, 875922.261933191)
"414","SA","799714",NA,333.1,1347.73333333333,28,37.579012345679,60,42.1256951060591,480,1110,20,TRUE,FALSE,"673","","South Main St and Acorn Dr","",c(238031.28526481, 876466.209970361)
"415","SA","799715",NA,333.783333333333,1348.18333333333,28,37.5703703703704,60,42.114905362776,480,1110,20,TRUE,FALSE,"674","","South Main St and Karen Dr","",c(237988.131305115, 876865.176335887)
"416","SA","799716",NA,333.933333333333,1348.28333333333,28,37.5685185185185,60,42.1126065953566,480,1110,20,TRUE,FALSE,"675","","South Main St and Frederickson Dr","",c(237970.66963603, 876945.49968545)
"417","SA","799717",NA,334.25,1348.5,28,37.5648148148148,60,42.1080231698299,480,1110,20,TRUE,FALSE,"676","","South Main St and Woodlawn Rd","",c(237930.574322633, 877130.443871)
"418","SA","799718",NA,334.416666666667,1348.61666666667,28,37.562962962963,60,42.1057385131138,480,1110,20,TRUE,FALSE,"677","","South Main St and Centre St","",c(237907.352530736, 877221.510574025)
"419","SA","799719",NA,335.133333333333,1349.08333333333,28,37.5537037037037,60,42.0943858178411,480,1110,20,TRUE,FALSE,"678","","South Main St and Selwyn Rd","",c(237770.927568478, 877613.535462402)
"420","SA","799720",NA,335.583333333333,1349.38333333333,28,37.5481481481482,60,42.0876306963898,480,1110,20,TRUE,FALSE,"679","","South Main St and Woodland Pkwy","",c(237693.348907833, 877854.150568966)
"421","SA","799721",NA,335.866666666667,1349.58333333333,28,37.5450617283951,60,42.0838961686643,480,1110,20,TRUE,FALSE,"680","","South Main St and Richard Rd","",c(237662.22438667, 878017.596085888)
"422","SA","799722",NA,336.75,1350.16666666667,28,37.533950617284,60,42.0705602609435,480,1110,20,TRUE,FALSE,"681","","South Main St and Terry Dr","",c(237655.486046649, 878505.396906485)
"423","SA","799723",NA,336.933333333333,1350.28333333333,28,37.5314814814815,60,42.0676197759905,480,1110,20,TRUE,FALSE,"682","","South Main St and Darrell Dr","",c(237686.273553917, 878590.088752737)
"424","SA","799724",NA,337.45,1350.63333333333,28,37.5253086419753,60,42.0603052535189,480,1110,20,TRUE,FALSE,"683","","South Main St and Maple St","",c(237773.003540712, 878876.568625532)
"425","SA","799725",NA,338,1351,28,37.5185185185185,60,42.0523198420533,480,1110,20,TRUE,FALSE,"684","","Randolph Square","",c(237887.217347071, 879168.195735789)
"426","SA","799779",NA,380,1380,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"738","","Ashmont Station","",c(235953.199730841, 892754.225696045)
"427","SA","799780",NA,380.266666666667,1380.26666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"739","","Dorchester Ave and Fuller St","",c(235891.466428417, 892716.028033744)
"428","SA","799781",NA,380.5,1380.5,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"740","","Dorchester Ave and Mercier St","",c(235865.100737064, 892581.157880418)
"429","SA","799782",NA,380.65,1380.65,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"741","","Dorchester Ave and Hurlcroft Ave","",c(235847.405891264, 892492.65088848)
"430","SA","799783",NA,381.05,1381.05,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"742","","Dorchester Ave and Galivan Blvd","",c(235800.977621412, 892263.930410233)
"431","SA","799784",NA,381.416666666667,1381.41666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"743","","Dorchester Ave and Valley Rd","",c(235757.361550709, 892049.331327351)
"432","SA","799785",NA,381.883333333333,1381.88333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"744","","Dorchester Ave and St Gregory St","",c(235698.639357756, 891771.231420956)
"433","SA","799786",NA,382.066666666667,1382.06666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"745","","Dorchester Ave and Mother Julia Rd","",c(235676.322861502, 891666.04013064)
"434","SA","799787",NA,382.2,1382.2,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"746","","Dorchester Ave and Richmond St","",c(235664.323253276, 891592.224703912)
"435","SA","799788",NA,382.516666666667,1382.51666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"747","","Dorchester Ave and Washington St","",c(235630.288269333, 891406.221846205)
"436","SA","799789",NA,382.916666666667,1382.91666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"748","","River St and Wichita Ter","",c(235419.407327268, 891378.276727696)
"437","SA","799790",NA,383.116666666667,1383.11666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"749","","River St and Temple St","",c(235307.144945761, 891359.162806396)
"438","SA","799791",NA,383.4,1383.4,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"750","","Central Ave and River St","",c(235173.509332301, 891275.29752089)
"439","SA","799792",NA,383.866666666667,1383.86666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"751","","Central Ave and Maple St","",c(235165.335055057, 891029.112113592)
"440","SA","799793",NA,384.266666666667,1384.26666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"752","","Central Ave and Griggs Ln","",c(234985.213589879, 890868.375899384)
"441","SA","799794",NA,384.6,1384.6,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"753","","Central Ave and Valley Rd","",c(234882.685887951, 890697.698525991)
"442","SA","799795",NA,384.916666666667,1384.91666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"754","","Central Ave and Columbine Rd","",c(234793.467037796, 890537.529647067)
"443","SA","799796",NA,385.766666666667,1385.76666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"755","","Central Ave and Allerton Rd","",c(234592.626061405, 890072.464600655)
"444","SA","799797",NA,385.883333333333,1385.88333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"756","","Central Ave and Russelwood Rd","",c(234580.099143266, 890002.314208548)
"445","SA","799798",NA,386.1,1386.1,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"757","","Central Ave and Brook Rd","",c(234557.725396932, 889870.579513804)
"446","SA","799799",NA,386.233333333333,1386.23333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"758","","Reedsdale Rd and Central Ave","",c(234573.604621219, 889795.903517813)
"447","SA","799800",NA,386.7,1386.7,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"759","","Reedsdale Rd and Walnut St","",c(234743.378394352, 889569.811834777)
"448","SA","799801",NA,387,1387,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"760","","Reedsdale Rd & Canton Ave","",c(234848.015559605, 889435.15000248)
"449","SA","799802",NA,387.466666666667,1387.46666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"761","","Reedsdale Rd and Spafford St","",c(235171.882292914, 889025.447713846)
"450","SA","799803",NA,387.533333333333,1387.53333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"762","","Reedsdale Rd and Buckingham Rd","",c(235221.786186932, 888963.939197685)
"451","SA","799804",NA,387.666666666667,1387.66666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"763","","Reedsdale Rd and Martin Rd","",c(235313.293040242, 888851.100541036)
"452","SA","799806",NA,388.216666666667,1388.21666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"765","","Randolph Ave and Pleasant St","",c(235532.903095834, 888407.347942437)
"453","SA","799807",NA,388.466666666667,1388.46666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"766","","Randolph Ave and Reed St","",c(235527.655202066, 888138.962961902)
"454","SA","799808",NA,388.7,1388.7,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"767","","Randolph Ave and Highland St","",c(235522.537684082, 887877.354370219)
"455","SA","799809",NA,388.883333333333,1388.88333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"768","","Randolph Ave and Hallen St","",c(235518.326396745, 887665.067956105)
"456","SA","799810",NA,389.633333333333,1389.63333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"769","","Randolph Ave and Hillside St","",c(235401.333323072, 886851.407223962)
"457","SA","799811",NA,390.333333333333,1390.33333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"770","","Randolph Ave and Chickatawbut Rd","",c(235435.133742528, 886072.829091823)
"458","SA","799812",NA,392.75,1392.75,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"771","","North Main St and Scanlon Dr","",c(236102.594357356, 883514.609234796)
"459","SA","799813",NA,393.033333333333,1393.03333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"772","","North Main St and Soren St","",c(236200.839125136, 883231.984037032)
"460","SA","799814",NA,393.166666666667,1393.16666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"773","","North Main St and Hills St","",c(236235.698894481, 883086.211157698)
"461","SA","799815",NA,393.3,1393.3,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"774","","North Main St and Waldo St","",c(236258.993206208, 882941.156463009)
"462","SA","799816",NA,393.55,1393.55,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"775","","North Main St and Royal St","",c(236323.659243984, 882653.806361162)
"463","SA","799817",NA,393.733333333333,1393.73333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"776","","North Main St and Reed St","",c(236382.237656512, 882458.617387565)
"464","SA","799818",NA,393.966666666667,1393.96666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"777","","North Main St and Intervale Rd","",c(236499.072812344, 882227.85343166)
"465","SA","799819",NA,394.116666666667,1394.11666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"778","","North Main St and Gordon St","",c(236574.755809202, 882080.961105908)
"466","SA","799820",NA,394.516666666667,1394.51666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"779","","North Main St and Chestnut St","",c(236773.709601504, 881692.902785581)
"467","SA","799821",NA,395.283333333333,1395.28333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"780","","North Main St and Vesey Rd","",c(237151.606744036, 880916.697823482)
"468","SA","799822",NA,395.65,1395.65,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"781","","North Main St and Grove St","",c(237305.558669039, 880551.18800621)
"469","SA","799823",NA,395.783333333333,1395.78333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"782","","North Main St and Jasper Ln","",c(237356.994425305, 880418.060249494)
"470","SA","799824",NA,396.05,1396.05,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"783","","North Main St and Nelson Dr","",c(237464.946079685, 880129.840214766)
"471","SA","799825",NA,396.233333333333,1396.23333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"784","","North Main St and West St","",c(237544.934619264, 879958.211892438)
"472","SA","799826",NA,396.466666666667,1396.46666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"785","","North Main St and Depot St","",c(237661.778852069, 879709.584781235)
"473","SA","799827",NA,396.583333333333,1396.58333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"786","","North Main St and Warren St","",c(237711.785767387, 879598.777988326)
"474","SA","799828",NA,396.716666666667,1396.71666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"787","","North Main St and Diauto Dr","",c(237776.149881994, 879461.390696084)
"475","SA","799829",NA,396.85,1396.85,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"788","","North Main St and Memorial Pkwy","",c(237838.00584851, 879329.877470908)
"476","SA","799830",NA,396.916666666667,1396.91666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"789","","North Main St and Turner Ln","",c(237870.10798979, 879261.072836563)
"477","SA","799831",NA,397,1397,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"790","","Randolph Square","",c(237880.86383784, 879197.151933895)
"478","SA","799832",NA,397.35,1397.35,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"791","","South Main St and Elgin Ct","",c(237769.078840619, 878914.979222807)
"479","SA","799833",NA,397.5,1397.5,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"792","","South Main St and Woodlawn St","",c(237725.883471326, 878786.56844157)
"480","SA","799834",NA,397.716666666667,1397.71666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"793","","South Main St and Fairview Ave","",c(237675.162724374, 878612.355236872)
"481","SA","799836",NA,398.216666666667,1398.21666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"795","","South Main St and Fitch Ter","",c(237588.243292774, 878205.027247323)
"482","SA","799837",NA,398.6,1398.6,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"796","","South Main St and Stoughton St","",c(237667.725469171, 877885.225379275)
"483","SA","799838",NA,398.916666666667,1398.91666666667,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"797","","South Main St and Selwyn Rd","",c(237744.760026798, 877622.503374634)
"484","SA","799839",NA,399.85,1399.85,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"798","","South Main St and Summit Rd","",c(237970.274272142, 876865.413370587)
"485","SA","799840",NA,400.4,1400.4,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"799","","South Main St and Langley Rd","",c(238012.627372209, 876415.459756569)
"486","SA","799841",NA,401,1401,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"","","South Main St and High St","",c(238025.327807187, 875915.252490388)
"487","SA","799842",NA,401.583333333333,1401.58333333333,28,37.037037037037,60,40.75,480,1110,20,TRUE,FALSE,"801","","West Main St and Pratt St","",c(237954.866800732, 875780.807060212)
