"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"51","SA","2448812",NA,425,1085,12,60,60,60,480,1110,20,FALSE,FALSE,"798444","","Elm Towers","",c(227299.307798293, 940140.054197912)
"52","SA","2448813",NA,434,1094,12,60,60,60,480,1110,20,FALSE,FALSE,"798507","","Shawsheen Square","",c(228603.548907482, 935782.098616203)
"53","SA","2448819",NA,448,1108,12,60,60,60,480,1110,20,FALSE,FALSE,"802568","","Washington Street & Lowell Ave","",c(232142.72462985, 947097.484128146)
"54","SA","2448823",NA,483.833333333333,1083.83333333333,11,60,60,60,480,1110,20,FALSE,FALSE,"2326840","","Father Norton Manor","",c(216281.111711058, 932588.865928404)
"55","SA","2448825",NA,430,1090,12,60,60,60,480,1110,20,FALSE,FALSE,"798480","","North Avenue & Gas Company Road","",c(233818.368510285, 950896.177073183)
"56","SA","2448827",NA,429,1089,12,60,60,60,480,1110,20,FALSE,FALSE,"798424","","Andover Street & Beacon Street","",c(226775.77058606, 937816.991931552)
"57","SA","2448828",NA,434,1094,12,60,60,60,480,1110,20,FALSE,FALSE,"798478","","Mystic Street","",c(224438.570915992, 941673.025685035)
"58","SA","2448830",NA,430,1090,12,60,60,60,480,1110,20,FALSE,FALSE,"798474","","Methuen Square","",c(225607.126843976, 941946.87650049)
"59","SA","2448833",NA,496,1126,33,19.6875,38.5,27.0063492063492,480,1110,20,FALSE,FALSE,"798466","","Market Basket Plaza","",c(248891.930887629, 952457.348620643)
"60","SA","2448835",NA,441,1101,12,60,60,60,480,1110,20,FALSE,FALSE,"802576","","Doctors Park","",c(229856.021355584, 936213.871906456)
"61","SA","2448839",NA,482.6,1082.6,11,60,60,60,480,1110,20,FALSE,FALSE,"2326839","","Church Street - Central Plaza","",c(215822.511948672, 932329.704223478)
"62","SA","2448840",NA,427,1087,12,60,60,60,480,1110,20,FALSE,FALSE,"818749","","Andover Street & Newton Street","",c(227251.206628775, 937952.61967168)
"63","SA","2448842",NA,425,1085,12,60,60,60,480,1110,20,FALSE,FALSE,"798475","","Monument Square","",c(234593.363920422, 947868.850531567)
"64","SA","2448843",NA,486,1086,11,60,60,60,480,1110,20,FALSE,FALSE,"798534","","Lawrence Street & Park Street","",c(227405.652458239, 940692.333530795)
"65","SA","2448845",NA,420,1184,164,4.68711656441718,15,22.3141361256544,480,1110,20,TRUE,FALSE,"798521","","Washington Square Transit Center","",c(234183.931465123, 947067.901520581)
"66","SA","2448846",NA,448,1108,12,60,60,60,480,1110,20,FALSE,FALSE,"798496","","Rita Hall","",c(226887.993514972, 940966.198493186)
"67","SA","2448849",NA,441,1101,24,28.695652173913,60,60,480,1110,20,FALSE,FALSE,"798464","","Main Street & School Street","",c(229851.780651593, 933250.160590221)
"68","SA","2448855",NA,500,1174,20,35.4736842105263,44,37.7507418397626,480,1110,20,FALSE,FALSE,"798485","","NECC Haverhill Campus","",c(236854.71802579, 949610.546771162)
"69","SA","2448858",NA,433,1093,12,60,60,60,480,1110,20,FALSE,FALSE,"798443","","E Haverhill & Prospect","",c(228285.129533361, 940784.006004499)
"70","SA","2448859",NA,440,1100,24,28.695652173913,60,60,480,1110,20,FALSE,FALSE,"798517","","The Loop","",c(227882.320910133, 943782.790013255)
"71","SA","2448860",NA,428,1088,12,60,60,60,480,1110,20,FALSE,FALSE,"802594","","Rita Hall","",c(226900.487254275, 940945.349437528)
